SA3_CODE_2016,TaTW_2000_2999_A_45_54,TaTW_2000_2999_A_55_64,TaTW_2000_2999_A_65_74,TaTW_2000_2999_A_75ov,TaTW_2000_2999_Tot,TaTW_3000mo_A_15_19,TaTW_3000mo_A_20_24,TaTW_3000mo_A_25_34,TaTW_3000mo_A_35_44,TaTW_3000mo_A_45_54,TaTW_3000mo_A_55_64,TaTW_3000mo_A_65_74,TaTW_3000mo_A_75ov,TaTW_3000mo_Tot,TaTW_PINS_A_15_19,TaTW_PINS_A_20_24,TaTW_PINS_A_25_34,TaTW_PINS_A_35_44,TaTW_PINS_A_45_54,TaTW_PINS_A_55_64,TaTW_PINS_A_65_74,TaTW_PINS_A_75ov,TaTW_PINS_Tot,TaTW_Tot_A_15_19,TaTW_Tot_A_20_24,TaTW_Tot_A_25_34,TaTW_Tot_A_35_44,TaTW_Tot_A_45_54,TaTW_Tot_A_55_64,TaTW_Tot_A_65_74,TaTW_Tot_A_75ov,TaTW_Tot_Tot,CoPSW_NNI_A_15_19,CoPSW_NNI_A_20_24,CoPSW_NNI_A_25_34,CoPSW_NNI_A_35_44,CoPSW_NNI_A_45_54,CoPSW_NNI_A_55_64,CoPSW_NNI_A_65_74,CoPSW_NNI_A_75ov,CoPSW_NNI_Tot,CoPSW_1_149_A_15_19,CoPSW_1_149_A_20_24,CoPSW_1_149_A_25_34,CoPSW_1_149_A_35_44,CoPSW_1_149_A_45_54,CoPSW_1_149_A_55_64,CoPSW_1_149_A_65_74,CoPSW_1_149_A_75ov,CoPSW_1_149_Tot,CoPSW_150_299_A_15_19,CoPSW_150_299_A_20_24,CoPSW_150_299_A_25_34,CoPSW_150_299_A_35_44,CoPSW_150_299_A_45_54,CoPSW_150_299_A_55_64,CoPSW_150_299_A_65_74,CoPSW_150_299_A_75ov,CoPSW_150_299_Tot,CoPSW_300_399_A_15_19,CoPSW_300_399_A_20_24,CoPSW_300_399_A_25_34,CoPSW_300_399_A_35_44,CoPSW_300_399_A_45_54,CoPSW_300_399_A_55_64,CoPSW_300_399_A_65_74,CoPSW_300_399_A_75ov,CoPSW_300_399_Tot,CoPSW_400_499_A_15_19,CoPSW_400_499_A_20_24,CoPSW_400_499_A_25_34,CoPSW_400_499_A_35_44,CoPSW_400_499_A_45_54,CoPSW_400_499_A_55_64,CoPSW_400_499_A_65_74,CoPSW_400_499_A_75ov,CoPSW_400_499_Tot,CoPSW_500_649_A_15_19,CoPSW_500_649_A_20_24,CoPSW_500_649_A_25_34,CoPSW_500_649_A_35_44,CoPSW_500_649_A_45_54,CoPSW_500_649_A_55_64,CoPSW_500_649_A_65_74,CoPSW_500_649_A_75ov,CoPSW_500_649_Tot,CoPSW_650_799_A_15_19,CoPSW_650_799_A_20_24,CoPSW_650_799_A_25_34,CoPSW_650_799_A_35_44,CoPSW_650_799_A_45_54,CoPSW_650_799_A_55_64,CoPSW_650_799_A_65_74,CoPSW_650_799_A_75ov,CoPSW_650_799_Tot,CoPSW_800_999_A_15_19,CoPSW_800_999_A_20_24,CoPSW_800_999_A_25_34,CoPSW_800_999_A_35_44,CoPSW_800_999_A_45_54,CoPSW_800_999_A_55_64,CoPSW_800_999_A_65_74,CoPSW_800_999_A_75ov,CoPSW_800_999_Tot,CoPSW_1000_1249_A_15_19,CoPSW_1000_1249_A_20_24,CoPSW_1000_1249_A_25_34,CoPSW_1000_1249_A_35_44,CoPSW_1000_1249_A_45_54,CoPSW_1000_1249_A_55_64,CoPSW_1000_1249_A_65_74,CoPSW_1000_1249_A_75ov,CoPSW_1000_1249_Tot,CoPSW_1250_1499_A_15_19,CoPSW_1250_1499_A_20_24,CoPSW_1250_1499_A_25_34,CoPSW_1250_1499_A_35_44,CoPSW_1250_1499_A_45_54,CoPSW_1250_1499_A_55_64,CoPSW_1250_1499_A_65_74,CoPSW_1250_1499_A_75ov,CoPSW_1250_1499_Tot,CoPSW_1500_1749_A_15_19,CoPSW_1500_1749_A_20_24,CoPSW_1500_1749_A_25_34,CoPSW_1500_1749_A_35_44,CoPSW_1500_1749_A_45_54,CoPSW_1500_1749_A_55_64,CoPSW_1500_1749_A_65_74,CoPSW_1500_1749_A_75ov,CoPSW_1500_1749_Tot,CoPSW_1750_1999_A_15_19,CoPSW_1750_1999_A_20_24,CoPSW_1750_1999_A_25_34,CoPSW_1750_1999_A_35_44,CoPSW_1750_1999_A_45_54,CoPSW_1750_1999_A_55_64,CoPSW_1750_1999_A_65_74,CoPSW_1750_1999_A_75ov,CoPSW_1750_1999_Tot,CoPSW_2000_2999_A_15_19,CoPSW_2000_2999_A_20_24,CoPSW_2000_2999_A_25_34,CoPSW_2000_2999_A_35_44,CoPSW_2000_2999_A_45_54,CoPSW_2000_2999_A_55_64,CoPSW_2000_2999_A_65_74,CoPSW_2000_2999_A_75ov,CoPSW_2000_2999_Tot,CoPSW_3000mo_A_15_19,CoPSW_3000mo_A_20_24,CoPSW_3000mo_A_25_34,CoPSW_3000mo_A_35_44,CoPSW_3000mo_A_45_54,CoPSW_3000mo_A_55_64,CoPSW_3000mo_A_65_74,CoPSW_3000mo_A_75ov,CoPSW_3000mo_Tot,CoPSW_PINS_A_15_19,CoPSW_PINS_A_20_24,CoPSW_PINS_A_25_34,CoPSW_PINS_A_35_44,CoPSW_PINS_A_45_54,CoPSW_PINS_A_55_64,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64
40401,49,21,5,0,151,0,0,3,14,7,6,0,0,27,0,6,18,11,14,15,0,0,69,220,733,1476,1123,1188,826,172,22,5758,11,10,7,3,0,0,0,0,35,164,68,22,12,11,5,3,0,286,73,112,73,43,37,26,0,0,369,28,90,71,62,52,48,11,0,359,21,66,104,70,89,60,24,0,438,19,129,184,140,163,133,20,5,793,5,118,223,180,191,118,18,3,863,0,58,190,167,180,106,20,0,721,3,25,112,99,132,128,20,3,519,3,7,63,46,55,39,4,0,224,0,6,22,28,47,17,6,0,123,0,4,8,11,13,9,0,0,47,0,6,14,17,16,9,0,0,63,0,12,23,3,10,0,0,3,45,3,7,9,9,7,10,0,0,44,338,714,1117,901,994,711,140,12,4921,0,4,5,11,11,5,3,0,32,27,10,4,8,5,11,8,0,69,6,21,30,24,26,26
40402,155,113,15,3,586,0,0,10,26,44,24,3,0,105,3,8,21,17,17,12,0,0,84,173,782,1890,1580,1516,1025,165,19,7142,3,0,4,9,0,0,0,0,12,98,22,10,9,3,8,0,0,150,62,52,33,25,22,7,3,0,207,22,43,36,24,19,15,5,0,169,17,46,55,42,37,33,7,0,241,9,70,87,76,70,70,12,0,392,7,67,114,80,88,76,8,0,437,6,63,139,99,94,85,9,0,481,7,36,115,85,85,67,5,0,396,0,12,50,55,43,43,3,0,206,0,7,49,54,35,25,0,0,175,0,3,53,56,65,38,0,0,222,0,5,22,66,98,52,4,0,246,0,8,12,8,3,0,0,0,31,3,3,11,9,6,5,0,0,35,232,435,781,686,675,517,57,4,3398,0,0,3,6,5,8,3,0,30,10,8,4,7,7,6,0,0,37,12,16,18,18,18,12
40403,161,77,15,0,463,0,0,14,25,25,13,5,0,91,0,12,25,13,11,11,3,3,79,143,565,1672,1393,1565,888,157,28,6408,9,3,8,4,0,0,0,0,24,108,40,11,14,5,3,3,0,196,56,81,42,25,17,21,3,0,236,23,82,57,45,39,24,3,3,273,15,67,93,71,59,36,12,0,351,16,85,164,91,117,91,22,6,599,4,89,185,128,141,69,14,0,629,3,77,186,138,130,76,11,0,628,0,37,146,96,115,71,9,0,482,0,6,63,48,60,39,4,0,227,0,0,31,43,38,24,3,0,147,0,0,36,30,35,11,0,0,114,0,0,18,63,48,19,3,0,150,0,0,4,12,10,9,0,0,25,4,11,18,14,17,7,0,0,60,240,589,1059,815,838,499,89,7,4136,3,3,5,6,6,8,0,0,32,25,11,3,4,6,9,3,0,58,11,29,19,36,28,24
40501,20,8,5,0,69,0,3,0,0,0,3,0,0,11,0,0,7,4,0,6,0,0,25,97,209,423,344,386,288,58,5,1802,6,0,0,0,3,3,0,0,10,79,14,7,3,0,3,0,0,113,39,23,19,17,12,9,3,0,121,17,23,12,17,22,21,3,0,112,15,28,15,18,41,26,3,0,141,12,30,29,39,55,41,10,0,217,6,33,45,37,65,41,6,0,228,4,13,42,39,48,42,3,0,188,0,8,12,22,29,18,0,0,97,0,0,11,7,14,6,0,0,43,0,0,3,8,0,0,0,0,15,0,0,0,5,7,6,0,0,19,0,0,3,9,11,3,0,0,34,0,0,0,0,3,3,0,0,10,4,0,0,3,0,0,0,0,12,175,169,206,232,324,222,33,0,1357,0,0,7,0,6,4,0,0,15,6,0,6,8,3,10,5,0,28,0,0,12,19,24,14
40502,11,9,0,0,41,0,0,0,4,4,0,0,0,10,0,3,0,0,3,6,3,0,20,53,131,223,177,201,192,34,7,1011,3,0,0,0,0,0,0,0,3,24,0,3,0,0,0,3,0,34,6,10,11,9,9,5,3,0,60,8,5,14,10,17,11,0,0,66,3,7,21,21,20,24,4,0,99,3,14,21,16,49,37,8,0,144,3,14,30,28,36,37,9,0,158,0,11,16,27,29,35,3,0,116,0,0,8,3,26,19,3,0,62,0,0,5,4,11,3,0,0,26,0,0,5,3,7,8,0,0,19,0,0,0,3,0,0,0,0,9,0,0,4,0,7,3,0,0,18,0,0,0,0,0,0,0,0,0,6,0,3,0,0,4,0,0,11,53,66,135,138,220,180,31,3,826,0,0,0,3,3,3,0,0,8,6,0,9,8,0,3,0,0,31,3,0,6,6,4,11
40503,21,7,0,0,81,0,0,9,6,5,3,0,0,25,0,3,9,0,5,4,0,0,24,62,204,311,233,289,206,46,3,1343,3,0,0,4,0,0,0,0,10,23,0,5,4,0,0,0,0,37,15,14,4,12,11,17,0,0,71,4,14,15,14,29,23,3,0,93,4,10,26,36,33,19,3,0,134,7,31,35,41,65,36,8,0,217,0,20,40,31,49,39,10,0,185,0,7,26,34,42,38,5,0,164,0,0,21,26,27,26,3,0,103,0,3,8,8,14,13,4,0,53,0,0,11,11,14,11,3,0,50,0,0,6,6,7,7,0,0,27,0,0,12,11,18,16,0,0,51,0,0,0,3,3,0,0,0,6,0,3,0,0,5,8,0,0,14,60,114,215,244,299,254,40,5,1218,0,0,0,0,3,3,0,0,9,7,0,0,3,4,0,3,0,18,3,0,3,6,9,8
40504,14,3,0,0,33,0,0,0,0,3,4,0,0,9,3,0,4,3,3,5,0,0,15,67,117,232,166,217,194,36,9,1041,3,0,0,3,0,0,0,0,4,28,7,5,3,3,0,0,0,47,15,11,15,10,3,15,3,0,65,3,6,14,5,18,16,0,0,66,3,11,19,17,34,16,8,0,101,3,16,31,34,50,46,5,0,186,0,18,38,32,52,28,5,0,164,0,6,22,18,37,28,3,0,112,0,6,7,19,30,28,0,0,90,0,0,9,14,8,6,0,0,34,0,0,6,8,5,4,0,0,22,0,0,0,12,5,4,0,0,21,0,0,0,9,8,11,0,0,30,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,0,0,19,54,87,157,173,255,204,33,0,964,0,0,4,0,3,0,0,0,9,8,0,3,5,3,0,0,0,19,0,0,9,8,12,11
40601,71,32,0,0,280,0,0,14,23,21,17,0,0,72,0,7,12,9,11,8,0,3,49,157,406,709,696,707,461,73,11,3210,0,0,0,3,0,0,0,0,11,57,6,19,13,6,4,0,0,105,22,23,38,24,27,23,3,0,156,17,19,33,33,27,27,4,0,165,10,40,41,61,49,51,13,0,260,15,52,77,83,110,71,7,0,416,5,41,73,65,88,70,8,0,358,4,28,61,62,80,74,14,0,328,3,12,49,52,74,55,6,0,253,0,10,37,33,38,27,4,0,143,0,5,24,22,14,16,4,0,86,0,3,13,13,19,14,0,0,58,0,0,13,23,29,13,0,0,79,0,0,0,3,3,3,0,0,6,4,3,3,13,11,9,3,0,47,132,249,481,502,580,460,72,4,2481,3,0,11,4,3,7,0,0,25,14,4,4,7,7,6,3,0,39,8,3,21,11,25,20
40602,202,97,7,0,840,0,6,46,106,88,43,0,0,288,0,0,10,3,11,4,0,0,31,70,268,758,630,607,372,54,6,2765,0,0,3,0,4,0,0,0,5,30,6,11,3,3,3,0,0,58,10,9,16,17,11,12,0,0,76,3,7,19,9,17,13,3,0,71,8,21,16,24,25,18,3,0,108,0,46,48,44,51,24,11,0,222,3,39,50,42,42,27,3,0,201,3,26,54,36,54,31,8,0,204,3,17,30,39,57,45,3,0,188,0,7,21,34,37,30,0,0,130,0,3,22,25,28,23,8,0,91,0,0,10,25,21,11,0,0,61,0,3,19,26,28,13,0,0,94,0,0,0,0,7,3,0,0,11,0,8,3,3,10,8,0,0,32,60,182,318,323,382,239,39,3,1551,3,0,0,0,3,0,0,0,6,5,0,3,3,3,0,0,0,18,3,0,11,3,3,6
40701,11,8,0,0,33,0,0,0,0,5,0,0,0,11,5,3,17,11,7,4,5,0,48,86,188,364,362,391,319,100,13,1830,4,0,3,0,3,3,0,0,8,98,15,4,3,4,8,0,0,128,30,22,15,14,18,16,4,0,121,14,24,30,30,33,40,8,0,180,15,37,23,53,56,35,9,0,228,8,45,67,63,100,88,21,3,399,9,39,62,58,126,69,14,0,371,0,18,50,46,73,69,5,0,262,0,4,19,34,44,45,7,0,150,0,0,13,17,20,11,3,0,55,0,0,6,9,9,7,0,0,31,0,0,7,9,7,12,0,0,27,0,0,3,10,18,11,0,0,47,0,0,0,0,0,0,0,0,0,8,0,4,4,3,4,3,0,28,171,207,302,360,510,407,82,3,2037,0,0,4,4,3,3,3,0,16,3,4,9,7,8,14,4,0,39,3,3,11,19,14,27
40702,36,26,0,0,123,0,0,0,3,12,3,0,0,18,3,9,0,3,7,14,0,0,45,246,451,793,657,647,509,91,29,3420,6,0,0,3,0,3,0,0,14,109,12,10,3,4,7,0,0,146,27,14,28,29,21,20,3,0,145,12,31,42,32,42,29,4,0,192,22,30,48,50,54,50,10,0,262,8,41,83,88,104,74,17,0,423,12,55,84,81,121,69,15,0,433,0,32,75,59,89,81,15,0,349,0,13,53,56,83,53,7,0,266,0,9,27,25,44,24,6,0,131,0,4,15,21,26,19,0,0,84,0,0,7,13,11,7,0,0,45,0,0,15,19,39,21,0,0,86,0,0,3,3,6,4,0,0,19,9,9,5,4,9,8,0,0,38,209,250,482,489,670,470,72,3,2644,0,0,4,3,7,5,4,0,23,11,3,9,7,17,9,0,0,52,5,5,21,33,23,34
40703,12,14,0,0,58,0,0,4,6,3,3,0,0,20,3,6,20,7,13,8,3,0,63,218,425,673,570,646,525,101,17,3178,5,0,0,8,4,0,0,0,15,86,4,8,6,16,7,0,0,131,34,33,33,19,17,15,3,0,154,31,31,32,36,40,41,3,0,213,15,33,39,40,56,52,24,0,251,17,62,70,73,125,99,19,3,461,8,58,71,102,113,90,16,0,464,0,46,74,75,134,91,12,0,426,0,18,60,57,117,87,11,3,345,3,5,43,43,53,42,7,0,202,0,7,17,24,24,17,0,0,90,0,3,13,24,31,14,0,0,83,0,0,16,31,37,22,3,0,110,0,0,0,3,0,3,0,0,15,3,7,11,7,12,7,0,0,46,205,297,496,532,773,593,102,10,3006,3,0,4,7,6,3,0,3,30,13,5,11,8,5,16,3,0,47,4,10,20,13,20,25
49797,0,0,0,0,7,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,133,66,0,0,508,0,0,44,49,26,11,5,0,134,6,21,47,39,48,33,11,0,194,440,1397,2936,2487,2607,1859,342,29,12099,8,3,4,4,3,3,0,0,33,100,54,17,23,27,16,4,3,249,21,79,56,54,74,79,11,0,376,8,51,65,60,78,83,21,0,370,8,58,70,73,130,120,27,0,490,7,54,93,107,186,176,43,0,662,0,38,100,102,153,133,35,3,563,0,34,79,83,129,99,11,0,438,3,24,74,59,83,63,13,0,310,0,8,34,30,33,26,4,0,136,0,3,28,19,19,12,5,0,88,0,0,5,18,11,5,3,0,43,0,0,14,22,16,7,3,0,62,0,0,10,7,3,3,4,0,26,0,8,10,8,15,9,8,0,51,158,418,665,667,951,836,183,10,3898,4,0,3,6,3,8,0,0,25,4,8,6,11,3,10,0,0,45,4,10,29,15,20,26
50101,35,16,3,0,117,0,0,6,9,11,3,5,0,33,3,4,6,11,7,6,3,0,50,168,306,685,692,627,367,75,9,2923,7,0,3,5,4,0,0,0,16,118,5,20,20,7,6,0,0,171,32,17,27,43,14,23,5,0,166,21,27,55,35,24,27,12,0,198,15,34,42,64,44,40,7,0,232,28,46,70,81,93,71,13,0,408,11,54,97,83,99,51,10,0,406,5,28,81,66,89,66,3,0,332,0,15,35,44,48,34,5,0,183,0,4,8,33,23,16,0,0,88,0,3,8,11,7,9,0,0,46,0,0,10,4,8,5,0,0,28,0,0,5,16,3,8,0,0,36,0,0,0,3,5,0,0,0,12,4,0,5,5,0,9,3,0,30,231,232,455,520,473,370,64,5,2351,0,0,9,3,7,5,3,0,27,11,4,9,19,7,8,3,0,56,4,3,9,29,23,18
50102,427,210,16,0,1561,3,14,135,198,188,111,6,0,647,8,17,23,24,34,16,4,0,124,418,892,1910,1833,1784,1080,146,11,8071,7,0,5,0,9,3,0,0,29,120,19,33,26,23,11,3,0,231,40,32,48,57,46,27,0,0,247,30,43,69,58,49,35,8,0,283,32,50,64,70,72,52,5,0,353,32,73,94,159,136,105,25,0,617,13,97,132,144,149,106,16,0,649,9,54,105,101,161,103,24,0,555,3,20,83,83,98,89,16,0,395,0,4,38,57,48,41,5,0,199,0,3,17,47,56,41,3,0,174,0,0,18,25,40,29,0,0,117,0,3,21,40,50,25,3,0,149,0,0,3,4,7,3,3,0,26,9,7,11,12,10,12,4,0,67,306,404,742,889,952,672,114,5,4093,3,4,10,9,12,5,0,0,40,19,3,15,23,3,15,3,0,72,13,11,31,50,28,27
50103,24,7,3,0,62,0,0,0,3,3,3,3,0,11,0,0,0,0,0,4,4,0,15,95,101,194,189,241,211,46,3,1092,0,0,0,0,0,0,0,0,7,24,3,0,4,4,6,0,0,45,8,6,7,11,17,14,3,0,69,7,4,12,11,9,11,7,0,58,4,7,10,19,14,18,5,0,78,5,17,16,15,32,31,3,0,117,4,5,9,22,29,34,12,0,132,0,5,10,26,33,24,0,0,94,0,7,7,6,22,17,3,0,56,0,3,4,6,5,6,0,0,27,0,0,0,3,4,4,0,0,18,0,0,4,9,3,8,0,0,25,0,0,0,5,8,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,13,50,61,83,144,192,178,41,3,754,0,0,4,6,3,5,0,0,13,4,0,4,3,4,0,3,0,20,3,0,8,9,7,11
50201,127,97,8,0,489,0,0,30,35,34,19,5,0,121,6,10,19,19,12,9,0,0,77,249,535,942,872,865,574,109,11,4165,11,0,3,4,6,0,0,0,28,161,20,24,22,17,7,0,0,253,81,58,47,43,38,23,4,0,303,44,66,60,44,55,41,5,0,323,32,73,64,55,69,50,9,0,362,20,91,117,122,125,98,16,0,584,20,68,107,130,153,85,13,0,584,9,33,122,137,157,85,17,0,560,3,24,77,84,84,58,4,0,337,4,9,25,47,36,27,4,0,153,0,12,29,37,25,19,3,0,118,0,3,9,43,29,15,0,0,98,0,0,6,25,36,6,0,0,73,0,0,4,4,0,3,0,0,10,13,7,8,4,7,6,0,0,47,388,470,706,814,837,527,83,3,3822,0,3,3,10,8,7,4,0,46,17,3,11,8,14,10,3,0,65,17,10,24,35,33,41
50301,67,35,7,3,258,0,3,11,16,18,10,0,0,61,3,11,18,12,12,4,7,0,68,125,445,1230,805,704,538,122,14,3970,9,0,0,3,0,4,0,0,21,301,128,29,13,3,4,3,0,487,121,235,69,22,32,12,9,0,509,60,162,92,53,41,26,6,0,450,28,154,119,45,44,44,9,3,452,22,133,171,79,68,68,16,0,564,12,111,188,77,119,82,21,4,611,5,101,210,127,137,127,23,0,735,3,65,196,114,136,131,15,0,659,0,16,76,50,64,53,6,0,265,0,10,55,51,50,30,0,0,190,0,3,44,35,27,17,3,0,128,4,4,68,49,32,18,4,0,181,0,0,21,10,13,8,3,0,61,12,19,12,13,6,9,7,0,70,578,1150,1361,750,768,637,131,14,5382,0,0,3,7,9,6,0,0,30,21,30,8,18,13,10,4,0,99,22,52,18,29,27,21
50302,529,271,38,3,2107,3,9,288,512,446,198,27,0,1482,6,28,48,52,51,24,9,0,214,404,1532,5184,3764,3000,1735,334,22,15974,40,25,22,13,14,4,0,0,110,421,224,82,42,32,19,7,3,821,266,487,244,124,76,64,10,0,1267,129,428,377,140,76,62,22,5,1237,93,413,396,163,119,85,41,3,1309,70,442,582,258,198,179,57,9,1793,43,402,675,304,272,202,59,3,1963,22,257,758,368,345,264,57,7,2074,12,167,568,332,312,281,57,3,1735,3,60,298,207,165,124,36,4,892,0,40,226,207,178,100,10,0,762,0,11,160,206,194,70,6,0,649,0,10,131,286,341,112,4,0,890,0,15,40,52,54,30,6,0,196,17,36,51,23,24,21,7,3,180,1108,3016,4617,2728,2389,1611,380,35,15884,10,8,27,31,22,22,3,0,121,89,86,44,34,20,22,10,0,312,74,170,107,98,67,72
50401,57,31,7,0,215,0,4,11,15,12,14,0,0,53,4,12,20,9,20,13,3,3,80,161,501,1257,989,877,673,158,16,4636,10,0,7,3,0,10,0,0,29,102,30,20,19,10,10,3,0,190,43,62,56,33,20,19,0,0,236,19,48,55,39,35,28,5,0,233,16,56,70,43,46,21,11,0,262,15,95,110,86,88,63,14,0,469,10,76,121,85,105,60,13,0,464,3,45,127,80,99,83,15,0,453,0,19,87,63,76,37,17,0,300,0,7,25,37,44,29,5,0,155,0,3,34,23,33,21,9,0,128,0,4,23,45,35,10,3,0,122,0,5,17,25,35,18,0,0,103,0,0,0,3,7,0,0,0,12,0,10,3,8,3,6,0,0,37,220,462,763,599,634,414,95,3,3192,0,0,4,9,3,7,0,0,20,14,4,3,13,7,3,3,0,55,8,19,20,17,20,19
50402,22,12,0,0,63,0,0,0,5,0,3,0,0,13,4,3,3,4,9,6,3,0,32,64,190,306,254,282,208,74,8,1381,0,0,0,3,0,0,0,0,9,52,10,3,11,16,0,0,0,95,19,13,8,21,11,3,5,0,77,6,16,14,13,13,18,7,0,82,0,9,17,12,14,17,5,0,83,3,24,20,35,37,25,9,0,151,3,18,32,39,39,33,6,0,168,3,13,32,36,43,28,7,0,156,0,4,22,30,30,18,7,0,117,0,4,34,18,23,24,0,0,103,0,3,55,52,57,48,3,0,225,0,0,8,13,16,16,0,0,64,0,0,7,8,10,9,0,0,34,0,0,3,4,3,0,0,0,7,0,6,0,4,0,4,3,0,18,91,123,267,296,320,241,56,3,1391,3,0,3,9,4,3,0,0,24,4,0,4,13,5,3,3,0,30,0,4,3,6,10,15
50403,194,91,17,0,744,0,5,62,58,59,29,3,0,214,6,17,31,24,24,19,3,0,124,418,1145,2527,2098,1825,1153,264,16,9439,11,3,4,7,0,3,0,0,31,223,48,18,38,16,10,0,0,357,122,109,59,57,49,27,3,0,425,57,113,90,66,39,31,7,0,405,37,103,80,78,82,36,17,0,434,27,98,159,125,118,94,11,0,643,20,100,163,150,151,83,23,0,695,7,101,171,143,188,116,14,0,739,4,36,151,102,130,84,3,0,513,3,28,101,83,82,62,7,0,362,0,21,94,80,86,63,9,0,349,0,4,49,77,110,50,4,0,299,0,0,30,97,127,51,5,0,304,0,0,0,11,9,3,0,0,28,4,9,9,19,20,13,6,0,81,528,774,1178,1129,1211,738,110,9,5670,3,3,11,20,9,10,4,0,64,30,6,17,24,8,4,0,0,95,28,26,44,38,24,28
50501,61,47,3,0,237,0,0,22,19,22,11,0,0,75,0,11,27,14,14,17,4,0,87,222,592,1301,975,998,688,169,9,4958,21,5,15,8,4,3,3,0,53,467,125,39,45,33,14,8,0,722,181,199,101,93,84,36,4,0,698,84,181,113,85,93,57,10,0,624,62,166,113,113,133,82,13,0,694,37,174,189,172,202,143,26,3,943,34,156,226,180,254,141,27,0,1016,17,123,226,181,244,137,17,0,939,9,76,176,124,155,111,8,0,657,3,26,77,83,67,37,6,0,299,0,14,68,79,72,23,4,0,263,0,0,52,70,73,37,3,0,229,0,3,19,60,75,27,3,0,185,0,4,3,9,5,0,0,0,17,9,16,16,17,11,7,3,0,83,926,1265,1413,1310,1499,860,138,13,7425,3,6,20,15,12,14,4,0,75,41,22,12,15,26,22,6,0,139,22,39,46,53,38,48
50502,198,96,19,0,796,0,6,49,74,68,28,7,0,229,13,19,43,31,26,26,7,3,160,431,1331,3231,2331,1899,1231,316,31,10798,10,6,6,8,10,5,0,0,37,275,82,33,32,28,9,3,5,456,131,142,87,72,62,37,12,0,542,40,142,123,98,70,56,17,0,539,28,137,147,102,98,90,18,3,636,35,167,232,192,181,149,42,5,1002,10,145,292,204,207,144,39,3,1046,14,106,259,216,206,191,34,3,1031,10,44,242,154,172,128,35,0,782,0,27,93,86,88,72,19,3,391,0,11,74,89,71,41,11,0,297,0,0,58,49,46,30,0,0,185,0,3,19,38,56,32,3,0,148,0,0,0,11,9,12,0,0,37,9,11,17,18,20,14,0,0,83,562,1018,1679,1364,1317,1009,226,19,7209,4,0,13,16,12,9,5,3,60,48,25,27,29,15,17,6,4,166,29,43,50,72,51,50
50503,137,44,10,0,507,0,4,33,58,43,18,0,0,156,12,17,22,26,34,19,3,0,135,433,1055,2345,1811,1609,841,184,10,8290,10,4,12,6,8,3,0,0,46,220,43,36,43,13,9,0,0,363,104,93,85,67,63,25,8,0,450,44,80,85,89,67,35,8,0,419,33,77,101,104,85,39,15,0,456,22,127,177,155,169,73,22,0,734,22,119,186,170,195,80,15,0,788,11,77,188,164,198,85,14,0,739,3,32,112,87,95,57,3,0,389,4,9,57,47,49,24,4,0,191,3,3,40,31,20,22,5,0,124,0,3,26,37,29,7,0,0,99,0,0,15,27,22,11,0,0,78,0,0,0,0,0,3,0,0,6,10,11,6,12,15,9,0,0,66,477,681,1125,1043,1025,494,93,5,4940,3,0,15,16,12,5,0,0,49,28,11,16,25,18,16,3,0,116,8,21,46,61,46,33
