SA3_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
50501,346,8,10,3,0,362,99,17,40,7,0,170,202,19,29,3,5,257,1470,198,212,42,11,1928,68,4,5,0,4,81,106,4,16,6,0,133,13,5,0,0,0,22,7280,592,984,127,75,9058,189,21,17,0,3,222,261,28,58,17,3,374,408,44,39,9,6,500,1722,132,228,37,20,2135,322,24,40,7,20,408,37500,3159,4379,673,349,46063
50502,920,10,19,3,3,965,217,19,43,0,0,280,380,22,21,3,4,434,1647,184,150,22,13,2008,254,14,13,0,3,288,166,3,20,5,4,195,15,7,3,0,0,34,6731,476,512,57,42,7808,234,28,32,3,0,293,798,66,170,44,18,1095,493,39,35,0,0,564,4317,264,407,70,67,5129,501,29,53,6,39,628,59054,5036,5101,785,552,70529
50503,570,7,10,11,6,602,96,12,34,4,0,148,165,13,9,4,0,194,1221,176,211,43,8,1658,80,14,8,0,0,104,127,6,12,3,3,151,10,3,5,3,0,22,5936,672,1089,107,61,7871,99,9,17,3,3,129,638,82,256,43,12,1037,339,44,33,9,3,428,1924,230,330,66,36,2582,381,42,61,16,33,532,34364,3687,4864,798,385,44095
50601,258,4,7,0,3,276,19,3,3,0,0,21,90,12,11,0,0,108,253,17,28,3,0,306,85,5,13,3,0,103,62,0,4,0,0,66,5,7,0,0,0,10,1725,161,293,40,12,2229,51,3,7,0,0,62,57,7,24,0,3,93,100,0,9,3,0,110,626,63,70,21,11,785,160,18,25,5,10,207,14350,1129,1668,296,133,17569
50602,1307,3,11,0,5,1327,139,13,19,0,3,173,557,23,24,13,9,625,1237,49,43,3,5,1339,340,19,18,0,0,385,351,6,20,3,0,374,37,8,7,0,0,46,5526,255,263,20,38,6100,221,11,5,3,0,236,496,50,68,15,9,644,411,16,11,4,0,442,4045,163,227,35,45,4520,567,28,40,3,36,679,57898,2734,2568,435,481,64116
50603,1279,15,13,3,5,1318,138,5,10,3,0,158,697,61,48,9,3,813,1290,72,50,10,11,1434,438,19,28,4,7,495,172,6,9,0,0,190,38,8,5,0,0,51,5816,370,277,33,38,6533,231,6,10,3,0,245,453,22,70,12,4,565,437,25,23,0,6,483,3856,185,183,31,36,4290,557,26,28,5,30,643,56991,3343,2754,512,455,64061
50604,408,10,21,8,12,458,28,0,16,0,0,43,187,29,35,3,3,259,402,21,34,7,0,468,160,16,28,8,3,220,77,5,7,0,0,91,14,5,6,0,0,25,2075,197,290,38,15,2616,56,3,5,3,0,74,91,13,39,7,0,157,92,17,0,0,0,116,1161,133,192,31,22,1543,210,17,32,7,9,276,19649,1722,2314,434,230,24345
50605,207,7,11,0,0,222,23,3,0,0,0,31,67,7,5,0,0,80,169,23,21,5,0,217,51,3,3,0,0,56,43,0,3,3,0,51,0,3,9,0,0,9,1199,143,212,34,14,1605,44,3,7,0,0,56,60,3,29,5,8,99,81,9,5,0,0,96,512,37,76,11,11,643,122,8,17,3,8,153,11505,1124,1436,268,116,14453
50606,35,0,0,0,0,35,5,0,0,0,0,5,11,3,0,0,0,17,59,7,8,0,0,83,4,0,0,0,0,11,7,0,0,0,0,9,0,0,0,0,0,0,343,53,92,23,7,517,13,0,0,0,0,17,15,0,0,0,0,17,18,3,3,0,0,20,117,11,20,7,3,153,52,6,19,13,4,89,3184,460,689,188,49,4577
50607,161,5,0,0,3,170,17,0,10,3,0,29,85,8,17,3,0,122,194,27,26,8,0,255,49,3,3,0,0,54,50,0,3,0,0,59,3,8,3,3,0,17,955,119,113,15,4,1202,57,8,3,0,0,67,61,6,19,0,0,90,86,6,6,0,0,99,862,51,70,15,9,1005,60,12,15,0,4,89,10641,1144,1091,218,89,13175
50701,1282,9,18,3,16,1322,78,6,12,4,0,100,260,20,20,0,0,295,857,66,73,12,4,1008,154,8,9,0,0,169,86,3,6,3,0,105,16,3,3,0,0,20,4082,279,314,52,32,4747,142,7,18,4,0,169,112,22,36,11,4,185,222,17,18,0,0,256,1884,175,185,28,20,2288,356,25,40,8,28,459,37017,2646,2735,550,351,43309
50702,397,6,8,0,0,406,51,7,11,3,0,69,187,14,6,3,0,207,388,29,24,5,5,448,96,4,3,3,0,106,101,5,6,0,0,109,11,7,3,0,0,23,2458,175,263,28,20,2938,112,13,12,0,0,146,74,13,34,9,0,125,122,9,12,5,0,144,1445,69,116,23,12,1668,226,16,22,4,18,282,22867,1867,2067,362,212,27379
50703,232,0,4,3,0,239,22,0,0,0,0,17,43,4,0,0,0,48,269,3,10,0,0,289,43,3,3,0,0,50,36,0,3,0,0,45,0,0,0,0,0,3,1600,56,81,10,11,1766,34,0,3,0,0,34,26,6,11,8,0,56,64,3,3,0,0,78,418,21,27,4,3,479,138,5,5,0,5,161,11646,498,645,122,97,13009
50704,779,5,9,0,4,800,85,8,9,0,0,107,496,53,43,11,7,605,752,56,64,10,3,885,229,13,19,3,5,268,151,8,14,0,3,173,8,0,4,0,0,15,3497,301,323,40,30,4192,171,11,15,0,0,199,143,8,41,10,0,204,276,19,15,6,3,311,2083,141,129,24,15,2397,296,16,21,3,18,356,33955,2684,2737,539,276,40189
50705,365,5,9,3,0,389,30,0,6,0,0,39,82,8,7,0,0,95,511,34,48,12,6,619,32,0,4,0,0,38,84,0,7,3,0,102,0,0,3,0,0,7,4391,257,587,83,40,5355,106,3,9,0,3,124,76,12,21,7,4,117,141,4,12,3,0,157,664,54,107,12,3,839,265,20,33,5,14,336,25531,1406,2443,472,235,30091
50901,381,0,0,4,0,389,15,3,0,0,0,18,22,0,0,0,0,26,268,28,43,10,3,348,22,3,0,0,0,27,63,0,0,0,0,61,0,0,0,0,0,0,1452,82,274,89,24,1926,71,3,14,7,4,97,15,0,6,3,0,26,69,4,13,5,0,90,489,27,55,27,5,605,287,33,66,35,20,445,17822,1533,3153,1222,327,24054
50902,394,3,4,0,10,412,14,0,0,0,0,14,27,0,3,5,0,41,208,17,24,5,0,260,19,0,0,0,0,23,28,0,4,6,3,38,3,0,0,0,0,3,1052,111,208,83,29,1484,35,3,11,4,0,56,34,10,19,4,0,69,97,0,3,3,0,109,451,24,26,24,7,541,360,36,84,48,34,562,15005,1926,2966,1497,358,21752
50903,113,0,0,0,0,121,3,0,0,0,0,3,7,0,0,0,0,14,88,3,5,4,0,103,3,0,0,0,0,3,9,0,0,0,0,5,0,0,0,0,0,0,450,28,65,31,3,578,20,0,5,0,0,22,3,0,0,3,0,9,35,0,0,0,0,35,153,3,7,3,3,169,153,28,47,23,22,267,7068,893,1484,807,149,10396
51001,155,0,0,0,3,155,4,0,0,0,0,4,18,0,0,0,0,17,129,3,10,0,0,142,17,0,0,0,0,23,43,0,3,0,0,45,0,0,0,0,0,0,670,28,50,4,9,761,32,0,3,3,0,38,14,0,0,0,0,17,58,3,0,0,0,62,339,10,6,0,0,361,182,13,22,4,12,227,9668,566,562,162,116,11077
51002,331,0,3,0,3,337,23,0,0,0,0,23,52,0,0,0,0,52,307,10,3,3,0,326,35,0,0,0,0,37,47,0,0,0,0,46,0,0,0,0,0,0,1241,23,33,4,7,1312,53,0,0,0,0,49,35,0,8,0,0,49,180,0,0,0,3,184,568,13,18,0,3,608,239,4,16,0,13,281,18035,431,396,104,168,19133
51003,785,6,7,0,3,805,45,0,4,0,0,47,78,3,0,0,0,85,620,12,9,3,3,652,75,0,3,0,0,76,107,4,5,3,0,119,10,0,0,0,0,10,2733,42,67,8,27,2882,151,5,3,0,0,159,55,6,12,0,0,68,277,3,5,3,0,286,1284,23,17,3,19,1353,414,14,25,3,28,477,35408,697,725,206,301,37344
51101,63,0,0,0,0,60,0,0,0,0,0,0,10,0,0,0,0,12,74,12,8,0,3,96,3,0,0,0,0,3,13,0,4,0,0,13,0,0,0,0,0,0,290,25,41,19,3,377,14,0,0,0,0,17,4,3,3,0,3,10,40,0,0,0,0,37,87,3,16,3,0,106,97,3,11,9,0,131,4457,454,625,225,87,5846
51102,50,0,0,0,0,51,3,0,0,0,0,3,3,0,0,0,0,3,50,0,3,0,3,60,5,0,0,0,0,5,15,0,0,0,0,15,0,0,0,0,0,0,215,10,12,3,0,250,10,0,0,0,0,16,11,17,18,6,3,57,28,0,0,0,0,26,109,3,33,0,4,151,69,7,10,3,7,94,3060,231,333,71,52,3755
51103,437,0,8,4,4,445,23,0,0,0,0,20,35,0,4,0,0,39,428,11,11,0,8,459,44,0,0,0,0,44,66,0,0,5,0,70,3,0,0,0,0,4,1141,47,57,7,3,1255,46,0,6,0,0,49,29,3,3,3,0,42,213,5,3,0,0,224,624,24,24,8,10,696,246,14,12,6,16,301,18949,788,737,195,185,20861
51104,349,4,8,8,7,375,11,0,0,0,0,13,39,3,0,0,0,41,378,15,20,3,0,418,40,4,3,0,0,44,66,3,5,0,0,82,3,0,0,0,0,3,1382,89,106,31,15,1618,55,0,3,3,0,62,24,10,19,3,0,60,125,6,3,4,0,137,468,34,40,14,3,559,253,24,37,17,13,347,19511,1380,1720,632,238,23480
59797,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,11,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,184,6,0,0,3,193,19,0,0,0,0,19,4,0,0,0,0,4,8,0,0,0,0,8,49,0,0,0,0,47,5,0,0,0,0,5,1533,22,23,5,8,1595
59999,184,19,44,6,5,252,57,11,77,3,3,146,142,23,58,0,3,226,532,54,179,6,4,768,48,7,16,0,0,70,97,4,33,3,3,136,24,7,8,0,0,34,3482,632,2754,77,110,7056,87,11,60,4,4,172,114,22,59,7,3,212,197,17,50,0,0,269,1367,216,829,31,54,2500,485,73,248,26,40,878,31866,4658,16258,754,848,54378
60101,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,11,0,0,70,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,3,3,19,57,0,10,0,3,74,2313,147,287,38,45,2825
60102,38,0,0,0,0,37,9,0,5,0,0,15,9,0,3,0,0,16,59,10,3,0,0,71,7,0,0,0,0,9,15,0,0,0,3,17,0,0,0,0,0,0,456,36,65,9,3,568,37,3,6,3,0,46,10,0,3,0,0,19,3,3,0,0,0,10,197,10,23,3,4,244,186,13,13,6,21,232,12483,755,1254,172,140,14795
60103,70,0,3,0,0,76,23,0,3,0,0,29,9,0,3,0,0,15,47,4,0,0,0,52,15,0,4,0,0,17,18,0,3,0,0,26,0,0,0,0,0,0,530,28,60,4,3,635,51,3,4,0,0,61,16,0,5,3,0,29,20,0,0,0,0,26,305,15,48,3,3,381,350,15,18,8,22,414,18048,809,1327,182,236,20606
60104,36,0,0,0,0,38,4,0,3,0,0,6,7,0,0,0,0,8,51,11,7,0,0,73,13,0,0,0,0,9,15,0,4,0,0,16,0,0,0,0,0,0,275,28,91,7,3,406,21,3,9,3,0,36,0,0,0,0,0,0,8,0,0,0,0,9,112,5,31,0,0,149,73,3,19,0,8,103,6262,474,1001,139,89,7970
60105,216,7,3,0,0,225,49,4,9,0,0,65,80,8,7,0,0,91,259,22,24,3,3,309,51,3,6,0,0,59,112,0,9,3,3,131,4,5,0,0,0,15,2051,129,219,23,11,2442,268,10,30,3,0,317,61,3,13,0,4,80,43,3,3,0,0,48,1160,46,78,16,13,1312,467,12,26,4,41,556,45792,1990,2774,376,424,51349
60106,7,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,6,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,61,7,28,7,0,110,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,43,6,18,0,0,58,39,4,6,3,4,60,2255,182,527,97,41,3108
60201,159,4,3,3,0,168,30,0,3,0,0,31,39,0,4,0,0,47,109,14,14,0,0,140,46,3,3,0,0,45,29,0,3,0,0,34,5,4,0,0,0,14,1153,62,109,12,13,1349,88,0,9,3,0,107,33,0,13,3,0,43,16,0,0,0,0,19,539,33,54,4,14,644,490,35,38,13,22,591,32194,1704,2297,332,340,36869
60202,12,0,0,3,0,18,0,3,0,0,0,7,4,0,0,0,0,7,14,0,3,0,0,15,4,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,124,25,53,18,0,218,10,4,3,3,0,17,0,0,0,0,0,0,3,0,0,0,0,3,54,6,10,4,3,73,94,13,19,11,0,135,3509,400,878,304,74,5172
60203,27,0,0,0,0,35,4,0,0,0,0,4,7,0,0,0,0,3,44,3,7,4,0,56,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0,0,0,0,271,29,74,37,8,424,23,3,3,0,0,27,15,0,0,0,0,15,6,0,3,0,0,7,142,15,13,7,5,178,236,25,40,3,17,324,9101,748,1272,506,179,11808
60301,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,31,6,29,6,3,69,7,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,20,3,3,0,0,26,51,9,9,4,15,93,1388,142,429,182,65,2207
60302,7,0,0,0,0,9,5,0,0,0,0,8,0,0,0,0,0,6,5,5,3,3,0,19,7,0,0,0,0,7,6,0,0,0,0,8,0,0,0,0,0,0,171,25,80,16,3,293,15,0,9,5,0,30,3,0,0,0,0,3,0,0,0,0,0,5,103,3,16,3,3,128,118,6,23,9,9,169,3486,271,817,233,82,4887
60303,4,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,7,23,3,0,90,6,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,4,22,3,6,5,0,36,64,5,12,8,3,90,1529,162,324,100,50,2166
60401,43,0,0,0,0,48,4,0,0,0,0,8,9,0,0,0,0,16,49,3,5,0,0,52,15,7,0,0,0,24,15,0,3,0,0,22,3,0,0,0,0,3,475,29,55,24,3,588,27,3,0,0,0,34,3,0,0,0,0,6,19,3,0,0,0,17,141,7,18,5,0,170,306,14,31,6,19,382,15815,861,1196,335,240,18442
60402,69,0,3,3,0,72,4,0,0,0,0,5,0,3,0,0,0,3,32,12,5,5,0,53,14,4,3,0,0,21,12,0,5,0,0,17,0,0,0,0,0,0,403,40,71,11,3,529,24,0,7,3,0,34,4,5,0,0,0,12,6,0,0,0,0,13,136,11,16,3,0,173,294,19,41,10,21,373,14198,794,1249,292,228,16767
60403,34,0,0,0,0,36,5,0,0,0,0,3,3,0,0,0,0,3,19,0,0,3,0,30,4,0,3,0,0,8,7,0,0,0,0,5,0,0,0,0,0,0,109,22,23,9,4,164,13,3,4,0,0,16,3,0,0,0,0,3,6,0,0,0,0,6,52,0,4,11,0,70,162,13,29,14,7,222,5628,372,750,308,144,7203
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,55
69999,12,0,3,0,0,15,3,3,6,0,0,13,8,0,4,0,0,12,9,3,11,0,0,21,4,0,0,0,0,5,4,3,3,0,0,10,0,0,0,0,0,3,166,18,164,3,6,353,11,3,12,0,0,23,0,0,0,0,0,3,0,0,0,0,0,3,74,10,27,3,0,119,141,14,70,3,10,243,5407,613,2815,126,170,9132
70101,1235,13,6,7,15,1266,25,0,0,0,0,27,71,7,4,0,0,77,175,3,10,0,0,191,182,3,4,0,0,188,143,3,13,6,4,165,8,0,0,0,0,12,1273,65,54,4,9,1404,89,6,3,0,0,99,139,11,25,3,0,180,98,4,0,0,0,104,1755,67,74,9,11,1914,310,17,10,5,15,359,24802,1288,907,182,230,27413
70102,1137,15,38,13,13,1208,17,3,3,0,0,18,53,0,3,0,0,57,139,3,7,0,3,153,119,13,9,0,7,143,117,0,27,5,0,143,8,3,0,0,0,7,980,50,49,0,14,1092,90,0,3,0,0,98,115,8,15,0,0,140,134,0,0,0,0,138,1579,75,105,17,20,1796,258,19,15,14,29,328,20269,900,1080,168,254,22672
70103,318,0,8,0,6,337,6,0,0,0,0,6,15,0,0,0,0,15,151,0,3,3,0,158,38,0,0,0,0,42,56,3,14,3,0,72,0,0,0,0,0,0,754,26,31,5,6,825,50,4,3,0,0,54,26,9,57,15,0,106,44,3,3,0,0,54,526,13,31,9,3,579,196,15,25,11,8,258,13514,508,587,160,137,14906
70104,347,8,9,0,3,365,3,0,0,0,0,4,7,0,3,0,0,12,36,0,0,0,0,40,20,8,3,0,0,28,31,3,8,0,0,40,0,0,3,0,0,3,275,28,30,3,0,340,17,0,4,0,0,19,22,3,3,0,0,26,37,0,0,0,0,45,289,26,27,4,0,342,94,5,7,0,8,118,6308,474,457,65,83,7396
70201,375,3,0,0,3,384,12,0,0,0,0,12,29,0,0,0,0,32,120,5,11,0,0,136,62,3,0,0,0,67,48,0,3,0,0,46,3,0,0,0,0,3,599,39,40,0,6,684,430,3,4,0,0,435,50,6,5,0,0,68,139,0,7,0,0,152,718,21,32,5,5,780,220,10,11,3,14,250,14802,636,624,79,143,16277
70202,49,0,0,0,6,54,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,5,0,3,0,0,9,0,0,0,0,0,0,57,6,3,0,0,69,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,13,54,3,0,0,0,62,60,0,7,0,0,63,1714,77,58,25,34,1913
70203,44,0,0,0,0,42,7,0,0,0,0,7,4,0,0,0,0,4,17,0,0,0,0,18,3,0,0,0,0,3,7,0,3,0,0,12,0,0,0,0,0,0,121,7,7,4,0,136,10,0,3,0,0,15,3,9,22,6,3,47,3,0,0,0,0,3,119,3,4,0,0,127,75,8,9,7,5,102,4013,136,169,61,47,4432
70204,37,0,4,4,3,47,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,39,9,0,0,0,0,9,5,0,0,0,0,8,0,0,0,0,0,0,120,6,4,0,0,126,16,0,0,0,0,16,0,0,0,0,0,0,15,0,0,0,0,19,140,0,5,0,3,153,67,0,3,0,0,73,4209,93,80,20,50,4453
70205,143,3,9,0,0,158,5,0,0,0,0,5,3,0,0,0,0,3,21,0,3,0,0,30,16,0,0,0,0,16,9,0,0,0,0,12,0,0,0,0,0,0,192,12,10,0,3,214,26,0,0,0,0,32,11,0,0,0,0,16,21,0,0,0,0,20,143,0,10,0,0,155,117,8,16,3,7,145,5831,297,230,84,88,6525
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,9,0,0,0,0,0,0,88,3,4,4,0,91
79999,49,0,3,0,0,51,0,0,0,0,0,4,6,0,0,0,0,6,9,0,0,0,0,12,3,0,0,0,0,3,10,0,10,0,0,23,0,0,0,0,0,0,133,18,44,3,0,201,12,3,3,0,0,11,17,0,3,0,0,23,7,0,0,0,0,9,96,4,25,3,0,131,48,8,17,4,10,79,2491,331,736,60,61,3674
80101,383,0,7,3,4,400,50,6,9,0,0,63,58,3,6,0,0,65,164,4,9,0,0,185,204,6,9,3,0,219,81,3,6,3,0,99,6,4,0,0,0,16,978,46,69,13,0,1110,183,11,12,4,3,208,231,18,25,11,0,285,94,3,0,0,0,97,1454,75,95,21,12,1648,129,13,9,0,18,169,25353,1236,1468,256,151,28466
80103,111,0,0,0,0,110,35,0,0,0,0,32,35,0,0,0,0,35,77,0,0,0,0,73,98,0,0,0,0,94,31,0,3,0,0,40,3,0,0,0,0,9,518,13,11,4,0,547,85,3,0,0,0,86,99,0,3,0,0,104,15,3,0,0,0,18,648,20,15,0,3,682,77,3,0,0,5,86,12454,418,238,37,54,13195
80104,132,4,10,3,0,144,19,3,5,0,0,31,25,0,0,0,0,29,94,16,6,0,0,119,116,4,7,0,0,128,51,3,0,0,0,58,11,4,0,0,0,17,438,52,42,3,0,544,99,12,5,0,0,114,106,12,21,3,3,156,16,0,0,0,0,23,663,82,75,11,9,843,103,9,6,0,3,117,12404,1200,951,187,100,14840
80105,626,15,5,0,3,646,132,10,8,0,0,147,184,3,3,0,0,190,398,17,8,0,0,421,583,9,7,0,4,607,226,9,4,0,3,251,34,3,8,0,0,46,2584,71,82,6,9,2756,503,17,19,0,0,545,584,18,32,8,4,647,99,4,0,0,0,101,3300,91,78,23,31,3522,347,17,6,5,8,387,59549,1764,1447,207,273,63241
80106,579,7,5,0,6,603,119,11,3,0,0,136,130,6,4,0,0,148,343,17,11,3,4,374,375,7,3,0,0,394,182,7,3,0,0,192,33,3,4,0,0,40,2091,123,66,6,16,2300,410,15,9,0,0,438,376,14,5,8,4,411,106,9,5,0,0,115,2739,99,87,15,23,2956,306,15,11,0,25,363,49992,2334,1238,251,301,54124
80107,226,6,11,3,3,238,25,7,10,0,0,39,26,3,3,0,0,35,100,11,6,0,0,119,156,7,4,4,0,173,66,9,10,0,0,80,10,0,3,0,0,13,548,49,67,4,3,682,81,4,7,0,0,99,219,13,20,4,3,260,28,0,3,0,0,31,701,52,71,12,11,844,105,8,8,0,3,130,16069,1034,1219,175,102,18594
80108,60,3,0,0,0,65,4,0,0,0,0,7,6,0,0,0,0,7,21,0,3,0,0,28,21,3,0,0,0,25,16,3,0,0,0,15,0,0,0,0,0,0,141,20,16,3,0,178,27,0,5,0,0,29,21,4,0,0,0,25,10,0,0,0,0,13,196,11,25,3,3,235,25,3,0,0,3,36,3440,295,370,46,30,4182
80109,483,3,0,0,3,493,45,4,4,0,0,52,61,0,3,0,0,65,126,3,8,0,0,135,193,0,6,0,0,208,78,0,5,0,0,81,11,0,0,0,0,12,902,39,35,3,7,984,128,12,5,0,0,149,161,19,10,4,3,198,92,0,0,0,0,93,1261,44,51,15,6,1370,129,4,10,0,7,154,21450,862,735,130,132,23316
80110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,19,0,0,0,0,0,3,207,32,30,5,4,280
80111,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,18,0,0,0,0,0,0,366,21,12,5,0,403
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,19,5,4,0,0,29,4,0,4,0,0,15,3,0,0,0,0,7,18,0,7,0,0,26,18,3,6,0,0,29,5,0,0,0,0,10,4,0,0,0,0,4,138,19,70,0,0,223,22,0,3,0,3,36,24,6,11,3,0,43,0,0,0,0,0,0,237,72,104,5,13,424,54,4,18,5,6,84,4341,805,1533,69,78,6817
90101,16,0,0,0,3,15,4,0,0,0,0,4,25,0,0,0,0,33,6,0,0,0,0,8,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,43,3,5,0,0,49,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,33,0,3,0,0,43,21,0,0,0,0,20,874,32,42,19,13,986
90102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,14,187,11,19,3,16,237
90103,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,4,0,0,0,0,4,433,10,17,4,9,478
90104,22,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,19,0,8,0,3,32,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0,25,24,3,6,0,0,32,710,34,190,23,23,988
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,0,4,0,0,0,4,92,13,11,3,0,118
