SA3_CODE_2016,CI_II_2000_2999_Mng,CI_II_2000_2999_Pro,CI_II_2000_2999_TecTW,CI_II_2000_2999_CoPSW,CI_II_2000_2999_ClAW,CI_II_2000_2999_SWks,CI_II_2000_2999_MaOpDv,CI_II_2000_2999_Lab,CI_II_2000_2999_IDNS,CI_II_2000_2999_Tot,CI_II_3000mo_Mng,CI_II_3000mo_Pro,CI_II_3000mo_TecTW,CI_II_3000mo_CoPSW,CI_II_3000mo_ClAW,CI_II_3000mo_SWks,CI_II_3000mo_MaOpDv,CI_II_3000mo_Lab,CI_II_3000mo_IDNS,CI_II_3000mo_Tot,CI_II_PINS_Mng,CI_II_PINS_Pro,CI_II_PINS_TecTW,CI_II_PINS_CoPSW,CI_II_PINS_ClAW,CI_II_PINS_SWks,CI_II_PINS_MaOpDv,CI_II_PINS_Lab,CI_II_PINS_IDNS,CI_II_PINS_Tot,CI_II_Tot_Mng,CI_II_Tot_Pro,CI_II_Tot_TecTW,CI_II_Tot_CoPSW,CI_II_Tot_ClAW,CI_II_Tot_SWks,CI_II_Tot_MaOpDv,CI_II_Tot_Lab,CI_II_Tot_IDNS,CI_II_Tot_Tot,LE_IDNS_NNI_Mng,LE_IDNS_NNI_Pro,LE_IDNS_NNI_TecTW,LE_IDNS_NNI_CoPSW,LE_IDNS_NNI_ClAW,LE_IDNS_NNI_SWks,LE_IDNS_NNI_MaOpDv,LE_IDNS_NNI_Lab,LE_IDNS_NNI_IDNS,LE_IDNS_NNI_Tot,LE_IDNS_1_149_Mng,LE_IDNS_1_149_Pro,LE_IDNS_1_149_TecTW,LE_IDNS_1_149_CoPSW,LE_IDNS_1_149_ClAW,LE_IDNS_1_149_SWks,LE_IDNS_1_149_MaOpDv,LE_IDNS_1_149_Lab,LE_IDNS_1_149_IDNS,LE_IDNS_1_149_Tot,LE_IDNS_150_299_Mng,LE_IDNS_150_299_Pro,LE_IDNS_150_299_TecTW,LE_IDNS_150_299_CoPSW,LE_IDNS_150_299_ClAW,LE_IDNS_150_299_SWks,LE_IDNS_150_299_MaOpDv,LE_IDNS_150_299_Lab,LE_IDNS_150_299_IDNS,LE_IDNS_150_299_Tot,LE_IDNS_300_399_Mng,LE_IDNS_300_399_Pro,LE_IDNS_300_399_TecTW,LE_IDNS_300_399_CoPSW,LE_IDNS_300_399_ClAW,LE_IDNS_300_399_SWks,LE_IDNS_300_399_MaOpDv,LE_IDNS_300_399_Lab,LE_IDNS_300_399_IDNS,LE_IDNS_300_399_Tot,LE_IDNS_400_499_Mng,LE_IDNS_400_499_Pro,LE_IDNS_400_499_TecTW,LE_IDNS_400_499_CoPSW,LE_IDNS_400_499_ClAW,LE_IDNS_400_499_SWks,LE_IDNS_400_499_MaOpDv,LE_IDNS_400_499_Lab,LE_IDNS_400_499_IDNS,LE_IDNS_400_499_Tot,LE_IDNS_500_649_Mng,LE_IDNS_500_649_Pro,LE_IDNS_500_649_TecTW,LE_IDNS_500_649_CoPSW,LE_IDNS_500_649_ClAW,LE_IDNS_500_649_SWks,LE_IDNS_500_649_MaOpDv,LE_IDNS_500_649_Lab,LE_IDNS_500_649_IDNS,LE_IDNS_500_649_Tot,LE_IDNS_650_799_Mng,LE_IDNS_650_799_Pro,LE_IDNS_650_799_TecTW,LE_IDNS_650_799_CoPSW,LE_IDNS_650_799_ClAW,LE_IDNS_650_799_SWks,LE_IDNS_650_799_MaOpDv,LE_IDNS_650_799_Lab,LE_IDNS_650_799_IDNS,LE_IDNS_650_799_Tot,LE_IDNS_800_999_Mng,LE_IDNS_800_999_Pro,LE_IDNS_800_999_TecTW,LE_IDNS_800_999_CoPSW,LE_IDNS_800_999_ClAW,LE_IDNS_800_999_SWks,LE_IDNS_800_999_MaOpDv,LE_IDNS_800_999_Lab,LE_IDNS_800_999_IDNS,LE_IDNS_800_999_Tot,LE_IDNS_1000_1249_Mng,LE_IDNS_1000_1249_Pro,LE_IDNS_1000_1249_TecTW,LE_IDNS_1000_1249_CoPSW,LE_IDNS_1000_1249_ClAW,LE_IDNS_1000_1249_SWks,LE_IDNS_1000_1249_MaOpDv,LE_IDNS_1000_1249_Lab,LE_IDNS_1000_1249_IDNS,LE_IDNS_1000_1249_Tot,LE_IDNS_1250_1499_Mng,LE_IDNS_1250_1499_Pro,LE_IDNS_1250_1499_TecTW,LE_IDNS_1250_1499_CoPSW,LE_IDNS_1250_1499_ClAW,LE_IDNS_1250_1499_SWks,LE_IDNS_1250_1499_MaOpDv,LE_IDNS_1250_1499_Lab,LE_IDNS_1250_1499_IDNS,LE_IDNS_1250_1499_Tot,LE_IDNS_1500_1749_Mng,LE_IDNS_1500_1749_Pro,LE_IDNS_1500_1749_TecTW,LE_IDNS_1500_1749_CoPSW,LE_IDNS_1500_1749_ClAW,LE_IDNS_1500_1749_SWks,LE_IDNS_1500_1749_MaOpDv,LE_IDNS_1500_1749_Lab,LE_IDNS_1500_1749_IDNS,LE_IDNS_1500_1749_Tot,LE_IDNS_1750_1999_Mng,LE_IDNS_1750_1999_Pro,LE_IDNS_1750_1999_TecTW,LE_IDNS_1750_1999_CoPSW,LE_IDNS_1750_1999_ClAW,LE_IDNS_1750_1999_SWks,LE_IDNS_1750_1999_MaOpDv,LE_IDNS_1750_1999_Lab,LE_IDNS_1750_1999_IDNS,LE_IDNS_1750_1999_Tot,LE_IDNS_2000_2999_Mng,LE_IDNS_2000_2999_Pro,LE_IDNS_2000_2999_TecTW,LE_IDNS_2000_2999_CoPSW,LE_IDNS_2000_2999_ClAW,LE_IDNS_2000_2999_SWks,LE_IDNS_2000_2999_MaOpDv,LE_IDNS_2000_2999_Lab,LE_IDNS_2000_2999_IDNS,LE_IDNS_2000_2999_Tot,LE_IDNS_3000mo_Mng,LE_IDNS_3000mo_Pro,LE_IDNS_3000mo_TecTW,LE_IDNS_3000mo_CoPSW,LE_IDNS_3000mo_ClAW,LE_IDNS_3000mo_SWks,LE_IDNS_3000mo_MaOpDv,LE_IDNS_3000mo_Lab,LE_IDNS_3000mo_IDNS,LE_IDNS_3000mo_Tot,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot
11101,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,4,0,0,9,51,30,32,98,180,145,37,87,3,668,0,0,0,0,3,3,3,3,0,14,0,4,0,10,3,12,0,4,0,36,0,0,0,10,6,5,0,11,3,38,3,6,3,11,12,11,4,13,7,63,0,7,11,19,10,13,3,10,7,77,0,6,15,22,25,15,5,18,8,116,9,20,11,16,30,11,3,20,8,128,9,18,16,17,35,21,3,13,3,141,4,15,17,5,20,17,9,11,7,108,8,15,9,6,13,3,3,5,3,64,7,16,7,10,4,6,3,4,3,54,10,10,5,0,3,3,0,0,0,26,12,7,0,3,3,4,0,0,0,32,3,11,0,0,3,0,0,0,4,23,4,4,3,8,5,11,0,7,14,62,74,142,92,144,170,133,44,119,74,981
11102,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,16,48,68,49,19,44,0,267,0,0,0,0,4,0,0,0,0,7,0,3,0,9,0,0,0,6,3,20,0,3,3,0,3,0,0,3,3,21,4,3,3,3,6,3,0,0,0,25,3,3,3,19,4,3,3,7,3,44,3,7,5,16,8,7,3,4,0,53,0,12,7,15,10,3,10,7,0,66,3,11,4,8,7,3,3,11,0,50,7,6,13,3,4,4,5,12,0,48,0,3,6,0,3,3,8,3,0,33,0,14,4,0,6,0,0,0,0,27,3,3,0,0,3,0,0,0,0,20,3,3,0,0,3,0,3,0,0,16,5,3,0,0,0,3,0,0,0,18,0,0,4,6,6,0,0,3,14,39,30,80,57,84,63,39,39,60,29,487
11103,9,9,3,0,0,3,3,4,0,27,5,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,12,93,80,89,200,397,196,84,163,9,1304,4,0,4,4,0,0,0,3,8,21,0,7,3,10,4,12,0,14,6,51,0,4,4,19,11,6,7,11,7,77,6,12,3,28,23,11,9,26,8,111,3,17,17,30,35,14,10,24,8,157,4,28,26,39,53,23,9,39,13,226,20,33,26,47,58,30,15,44,12,298,21,30,41,44,91,16,26,37,16,324,29,59,38,28,82,21,27,22,7,312,16,60,14,12,42,10,22,10,9,192,18,56,8,9,26,8,20,8,11,160,19,38,11,3,7,0,9,8,3,99,31,40,9,3,10,3,17,5,0,118,9,44,4,0,5,8,3,5,12,87,6,19,13,15,12,7,3,18,63,156,189,448,219,294,461,167,171,274,176,2391
11201,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,45,28,25,67,90,72,21,70,11,428,6,3,0,0,0,4,0,0,4,23,0,7,0,3,0,11,0,4,0,30,3,0,11,7,3,7,3,4,4,47,7,3,5,10,9,13,0,14,3,63,3,10,6,15,13,9,3,9,8,80,9,13,13,22,14,18,8,16,3,120,13,11,15,28,20,10,10,25,6,142,13,6,14,15,12,13,7,12,3,100,16,11,8,15,14,8,13,8,6,105,5,13,6,0,3,6,3,6,0,48,6,9,4,0,4,0,0,0,3,33,4,5,0,0,0,3,0,0,0,17,7,13,0,0,0,0,0,3,0,23,5,8,0,0,3,0,0,0,0,13,6,9,6,12,5,8,6,8,20,86,112,125,87,144,102,120,60,115,77,930
11202,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,38,22,22,76,112,101,28,118,7,530,6,0,0,0,0,0,0,0,7,13,3,0,0,4,0,7,0,7,3,26,7,0,5,0,4,6,0,10,3,32,14,5,0,7,10,11,0,13,4,61,12,8,6,15,13,13,7,17,0,80,9,8,7,15,17,17,3,28,4,108,15,4,11,18,21,15,17,30,3,124,10,15,8,16,30,16,13,25,3,138,15,16,4,10,10,0,15,16,4,92,5,12,3,4,8,4,8,0,0,42,4,9,3,4,3,0,4,0,0,33,9,9,6,3,0,0,0,0,0,21,6,7,0,0,3,3,3,0,0,23,12,13,0,0,0,0,0,0,0,24,5,7,6,9,5,3,0,11,19,66,135,114,57,104,111,96,62,150,51,889
11203,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,12,25,55,65,58,23,78,3,354,0,0,0,0,4,3,0,3,0,13,0,0,0,3,3,6,0,4,4,29,6,5,7,4,3,5,0,12,5,52,0,0,7,6,11,4,4,10,3,49,0,0,5,13,10,10,4,11,4,68,12,8,7,21,11,19,4,16,3,96,11,17,4,13,19,11,3,14,11,106,11,16,8,24,17,8,9,10,3,103,9,12,8,8,13,3,9,0,5,80,3,11,8,4,7,4,6,9,0,57,4,18,7,0,3,0,0,3,0,33,0,12,0,0,0,0,3,0,0,15,10,10,0,3,3,3,0,0,3,30,4,14,0,0,0,0,0,0,0,16,3,0,6,6,4,5,5,5,16,51,72,125,76,117,120,73,47,104,60,792
11301,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,49,15,26,46,65,48,31,77,0,357,3,0,3,0,0,0,0,0,0,12,0,3,4,0,0,6,0,6,6,32,3,3,0,12,0,11,3,8,3,41,11,3,0,8,5,10,3,6,0,44,9,3,4,10,3,8,5,13,3,58,14,6,9,7,7,11,5,29,7,92,10,9,14,15,15,12,15,43,3,140,16,13,8,8,17,10,22,55,6,159,19,10,8,12,12,0,14,21,3,93,9,11,3,3,5,4,12,14,3,71,6,3,3,0,8,0,6,0,0,32,3,5,4,0,3,0,3,0,0,17,3,9,0,0,0,3,0,0,0,18,7,4,0,0,3,0,0,3,3,15,11,0,0,3,6,0,3,24,23,68,139,70,62,75,93,66,92,239,57,887
11302,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,11,16,15,15,14,0,92,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,7,0,8,0,0,0,0,0,3,0,0,0,5,3,0,0,3,4,0,0,0,0,14,6,0,0,0,0,3,0,4,0,18,11,0,3,4,7,3,0,7,0,31,9,3,0,0,0,3,3,11,0,30,3,0,0,3,6,3,3,5,0,31,4,0,3,0,4,0,8,0,0,22,0,0,3,3,0,0,5,3,0,14,5,0,0,0,0,0,4,0,0,10,0,3,0,0,0,0,4,0,0,9,5,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,3,3,15,51,16,12,20,21,19,36,44,10,229
11303,0,3,0,0,3,0,0,0,0,13,3,0,5,0,0,0,0,0,0,13,0,0,0,0,3,0,0,3,0,12,92,42,63,122,190,112,54,111,12,789,5,0,0,0,0,0,0,3,0,11,0,0,0,12,0,19,0,4,0,45,7,4,3,10,8,9,0,5,3,50,11,3,4,4,4,9,4,16,4,68,10,9,4,12,10,10,4,15,3,85,21,6,19,19,11,16,7,22,3,120,22,15,25,15,28,14,15,32,9,168,21,12,27,17,33,17,18,37,11,184,18,22,20,9,22,7,11,22,5,131,11,15,7,8,12,3,9,3,3,65,14,11,5,4,6,0,10,3,0,54,11,10,4,0,3,0,4,0,4,31,10,14,3,0,3,4,4,0,0,47,12,10,0,0,3,4,0,5,0,30,3,6,10,3,3,5,4,12,25,82,171,151,122,118,162,122,86,177,77,1182
11401,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,10,54,21,40,106,160,125,31,91,4,630,0,0,0,0,0,0,0,3,0,5,0,0,0,8,3,17,0,18,3,47,3,4,6,15,5,14,3,25,0,71,12,9,11,8,14,18,3,18,11,95,4,3,9,17,21,11,8,15,4,101,11,16,20,31,15,27,5,18,10,145,17,13,21,22,36,13,12,17,8,147,21,21,10,20,28,18,23,11,9,158,12,21,16,7,23,13,8,11,3,107,6,13,14,8,10,3,12,3,0,59,11,15,9,7,11,0,3,3,3,55,3,11,0,0,0,3,4,0,0,24,6,7,4,3,3,4,3,0,0,33,4,8,0,0,0,0,0,3,4,25,9,9,9,9,3,10,0,10,29,85,119,139,116,153,179,152,89,148,80,1173
11402,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,30,11,22,43,64,46,17,38,3,275,0,0,0,0,0,0,0,0,3,6,0,3,0,5,0,7,0,0,0,18,0,0,0,0,3,3,0,6,0,17,0,0,3,3,5,0,0,9,3,30,6,3,3,3,8,9,0,8,0,41,4,4,11,11,5,7,0,7,0,46,14,13,10,16,15,12,6,16,0,93,9,9,12,8,18,7,10,14,3,79,15,9,10,4,16,4,8,12,3,74,6,11,3,3,0,0,6,0,0,31,8,8,0,0,6,0,3,0,3,26,4,10,0,5,0,0,9,0,0,21,5,8,0,0,0,3,3,0,0,23,5,6,0,0,0,0,3,0,0,17,4,4,3,4,4,4,6,8,12,48,87,81,48,67,81,48,52,79,26,568
11501,4,4,0,0,0,0,0,0,0,12,9,0,0,0,0,3,0,0,0,17,0,0,0,4,3,0,0,0,0,6,57,48,44,84,203,115,27,54,8,634,0,0,0,0,3,3,0,0,3,16,0,3,3,11,0,9,0,12,3,30,0,3,4,7,6,14,0,13,8,55,3,10,5,20,15,13,0,15,5,82,5,6,21,16,26,9,3,16,5,109,6,11,8,24,33,24,9,19,8,151,13,23,15,33,29,32,13,27,11,194,16,24,26,21,41,14,11,25,16,189,20,45,33,20,42,10,22,13,11,218,20,40,12,7,21,12,7,5,10,135,11,45,11,11,8,5,6,4,9,112,17,22,9,0,7,5,4,0,7,70,36,42,4,3,4,3,3,0,6,104,34,26,7,0,0,0,0,0,4,72,3,8,12,7,9,0,8,5,58,110,187,318,173,177,249,151,78,162,163,1646
11502,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,15,19,45,19,3,17,0,142,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,10,0,0,0,0,4,0,0,0,0,11,3,0,3,3,0,0,0,0,0,13,3,3,3,4,5,3,0,0,0,18,4,3,0,0,3,3,0,5,0,26,3,0,3,5,6,3,3,4,3,36,0,3,3,7,14,4,3,3,8,42,9,7,7,5,4,0,3,4,4,34,3,4,8,0,3,0,7,0,0,22,0,0,0,0,3,0,0,0,0,12,5,5,3,0,3,0,0,0,0,14,6,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,3,0,0,3,3,0,0,3,8,21,40,29,32,28,58,20,24,27,21,273
11503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,6,22,0,3,13,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,11,0,3,3,0,3,0,0,0,3,13,0,3,5,0,0,0,0,0,0,11,0,0,0,0,3,0,3,0,0,12,0,0,3,0,7,0,3,5,0,20,4,0,0,0,0,0,0,3,0,7,3,3,3,0,0,0,0,3,0,14,3,3,4,0,4,0,0,3,0,10,4,0,6,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,18,22,20,27,7,23,3,11,28,13,136
11504,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,26,3,18,16,31,21,15,18,0,148,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,10,0,0,0,4,5,0,0,0,3,11,3,0,0,6,4,3,3,4,0,20,0,3,0,3,3,6,0,4,0,20,7,0,4,4,4,5,3,4,3,27,0,0,4,0,6,4,4,6,0,33,3,3,5,4,12,6,0,8,3,41,7,4,8,0,10,0,5,7,5,48,0,3,0,3,0,0,5,4,3,25,3,5,4,0,6,0,0,3,0,18,3,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,6,0,0,18,0,0,0,0,0,0,3,0,0,8,0,3,4,7,3,0,0,0,6,29,39,30,34,29,56,30,35,40,23,321
11601,6,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,59,33,48,77,146,92,55,71,10,589,3,0,0,0,0,0,0,3,0,13,3,0,0,4,3,9,0,3,6,29,0,7,3,6,7,12,6,5,3,55,7,3,6,10,0,16,4,7,8,70,3,4,12,10,11,11,7,6,3,75,9,7,12,32,30,16,8,29,4,153,17,13,22,17,29,25,30,35,9,204,15,18,24,19,32,19,44,38,10,213,30,25,30,13,44,12,24,18,12,203,12,13,7,8,22,7,12,5,4,93,16,20,6,0,10,4,8,0,4,75,14,27,10,4,10,3,3,8,3,69,17,26,3,4,3,5,4,4,0,64,15,16,3,0,0,0,0,0,3,38,6,8,14,7,4,7,11,13,32,99,162,195,155,140,206,149,168,180,102,1457
11602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,13,8,10,22,41,30,14,17,3,150,0,3,0,0,0,0,0,0,0,8,0,3,0,5,3,3,0,0,0,14,0,0,3,3,4,3,0,3,0,13,0,0,0,3,7,3,0,0,3,18,3,0,0,0,0,9,3,3,0,25,4,0,4,10,5,4,8,4,0,51,7,5,3,3,3,12,8,12,5,59,4,5,10,3,8,7,7,9,7,64,4,14,9,13,5,0,5,4,3,58,0,9,4,0,9,0,8,0,0,31,3,5,4,3,6,0,4,0,0,24,5,8,3,3,3,0,0,0,0,18,5,8,5,0,3,0,0,0,3,23,0,0,0,0,0,3,0,0,0,9,0,9,0,0,3,0,0,3,7,25,40,70,48,52,60,44,52,47,35,434
11603,5,5,0,0,3,0,6,3,0,13,0,3,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,40,26,24,55,147,53,154,71,7,583,0,0,0,0,0,3,0,0,8,12,0,0,0,5,0,3,4,3,0,18,4,3,3,4,5,14,10,16,0,55,3,4,6,9,4,9,5,15,3,40,0,9,8,8,9,11,8,19,5,70,4,4,6,10,10,7,23,21,8,99,3,6,15,25,35,12,59,33,10,194,10,10,22,14,41,13,92,31,17,244,18,19,17,15,30,14,64,22,19,220,16,11,9,7,27,9,34,8,4,115,7,11,10,5,9,10,16,3,6,82,7,9,0,0,4,0,11,0,3,31,16,11,6,0,11,4,14,3,6,64,7,3,0,0,0,3,3,0,0,27,3,3,6,5,10,7,12,10,38,93,109,97,104,104,191,101,349,181,121,1362
11701,9,8,0,3,7,4,3,5,0,43,8,9,3,0,5,0,0,0,0,22,0,0,0,0,4,0,0,0,0,7,49,35,28,121,171,99,80,55,6,657,4,0,3,3,0,0,0,3,3,24,0,5,0,0,0,8,4,7,4,20,0,0,0,7,3,3,0,6,9,32,0,0,3,6,3,11,9,15,4,52,0,0,4,4,6,12,8,12,3,56,6,5,15,15,15,27,22,32,10,147,10,10,13,30,33,27,28,38,10,194,17,13,29,37,39,24,43,35,12,242,27,27,24,25,68,27,37,28,14,265,24,31,13,18,32,13,29,7,10,176,7,22,10,22,30,7,11,3,3,124,20,23,9,6,12,3,9,10,4,99,28,34,17,3,18,3,8,14,4,131,40,53,6,0,5,0,8,3,8,123,7,12,11,13,16,12,11,7,55,149,194,226,162,179,288,182,227,217,160,1821
11702,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,9,19,23,44,23,25,19,3,205,7,0,3,3,0,3,0,0,0,17,0,0,0,3,0,4,0,3,3,12,3,0,3,13,0,7,4,3,0,26,3,3,5,0,3,0,4,5,6,38,3,4,5,6,5,4,5,0,6,37,4,5,9,7,8,9,8,13,4,84,5,8,9,8,15,12,10,18,8,91,10,14,12,7,19,5,12,17,9,103,9,13,23,7,7,6,7,6,8,87,11,15,3,9,0,4,14,3,9,66,13,8,7,3,3,0,0,0,4,44,7,9,0,0,3,0,0,0,0,23,14,5,5,4,10,0,0,0,3,37,6,8,0,0,0,0,5,0,0,16,3,3,3,3,3,0,3,0,23,38,90,97,94,60,93,54,81,81,70,727
11703,74,110,14,15,43,15,6,0,6,278,59,23,3,5,11,15,0,3,0,127,6,0,3,4,8,0,0,3,3,28,396,441,230,421,1080,360,63,185,46,3238,12,25,5,18,6,9,3,4,43,131,8,12,3,19,13,25,3,20,26,121,12,26,21,45,38,48,9,40,36,269,7,37,32,76,33,43,11,85,54,381,18,39,48,68,59,55,16,93,41,440,38,66,75,112,116,97,28,114,67,708,52,119,88,119,192,101,54,131,89,939,109,232,127,129,332,82,49,104,89,1252,161,327,148,114,440,88,32,55,110,1482,128,381,119,55,311,61,24,46,66,1188,149,395,70,41,247,52,19,31,62,1066,155,378,49,21,143,30,6,16,42,832,339,676,59,36,171,50,20,11,58,1421,406,580,26,15,86,55,3,5,62,1239,61,115,38,45,96,40,14,40,395,850,1644,3411,915,912,2284,843,282,792,1244,12327
11801,4,5,0,0,0,0,0,0,0,24,4,3,0,0,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,54,34,38,74,86,66,12,22,3,384,0,0,0,3,0,3,0,0,7,19,0,3,3,12,0,6,0,0,3,24,3,15,3,11,4,11,0,8,3,58,4,11,7,11,3,15,3,20,6,79,3,12,12,8,11,17,3,22,4,95,6,24,19,41,19,21,3,14,4,152,9,22,12,34,24,26,3,12,15,152,30,23,17,38,36,17,5,17,12,200,33,41,28,17,35,24,0,15,5,199,12,33,7,16,12,19,7,3,11,117,24,21,11,20,15,3,4,5,3,105,14,33,6,5,8,4,3,0,7,82,22,33,3,6,9,4,0,0,4,80,24,33,0,3,3,10,0,0,3,82,11,7,7,8,5,11,0,7,40,98,202,312,142,230,187,184,39,121,123,1551
11802,3,0,0,0,3,0,0,0,0,6,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,31,21,25,68,79,34,23,24,4,319,0,0,0,3,0,0,0,0,3,9,0,7,0,3,0,6,0,5,3,34,4,7,0,18,6,3,0,10,7,56,3,4,7,7,8,0,4,15,6,50,9,8,4,19,10,15,0,5,4,68,7,16,8,23,19,9,5,14,11,117,9,17,20,24,23,15,6,17,11,128,5,22,15,28,23,11,8,19,8,151,17,36,17,17,36,11,9,6,10,155,12,23,9,12,15,13,9,7,3,91,8,36,10,4,10,7,0,4,4,86,7,27,5,3,0,0,0,3,3,47,20,34,3,3,3,3,5,0,0,70,15,27,3,0,0,3,0,0,0,55,3,15,3,4,0,6,3,5,35,74,114,276,110,173,162,96,48,115,102,1201
11901,7,0,0,0,0,0,3,0,0,18,3,0,0,0,0,0,0,0,0,10,0,4,0,0,4,0,0,0,3,11,65,29,63,82,186,106,68,78,11,691,7,3,3,5,3,3,0,3,6,25,0,3,0,11,9,16,0,9,0,46,0,4,4,11,6,8,3,5,0,45,0,9,11,20,21,20,10,9,7,99,0,8,15,7,12,14,8,21,10,97,6,16,15,23,32,16,22,31,11,174,15,20,33,18,52,23,37,41,10,248,18,31,39,21,49,18,46,51,10,293,20,25,29,29,52,22,31,26,16,244,23,21,16,10,25,12,18,3,3,140,22,25,13,13,16,6,10,8,3,113,13,21,8,3,11,4,7,4,0,73,34,19,4,4,10,0,4,3,4,91,23,16,0,0,4,3,4,0,3,50,9,9,14,8,5,8,12,17,53,135,182,230,212,181,311,162,227,227,138,1872
11902,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,29,15,27,51,92,44,19,41,13,329,0,0,0,0,3,0,0,0,3,10,0,3,0,5,0,9,3,0,0,14,3,3,6,3,7,15,0,5,0,37,0,3,0,8,8,15,3,13,4,52,3,3,12,9,8,10,7,5,9,62,3,12,16,18,15,16,10,11,10,117,13,15,21,20,23,22,20,19,9,161,11,20,13,17,28,14,10,23,8,146,12,18,19,11,17,6,7,17,10,119,6,22,9,3,14,3,10,8,3,74,13,12,5,0,5,0,0,4,4,44,8,6,3,3,3,0,0,0,4,25,6,14,3,3,3,3,0,3,3,33,3,17,8,0,0,3,3,0,3,33,5,0,4,0,4,3,4,0,24,52,85,146,109,97,140,110,80,114,96,979
11903,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,17,13,55,80,43,14,24,3,283,0,3,0,0,0,0,0,0,4,11,0,0,0,3,4,7,0,0,0,19,3,4,3,15,11,11,3,12,0,54,3,6,0,17,9,9,4,8,5,56,5,11,9,10,15,17,0,7,3,77,5,12,12,6,22,14,3,4,5,86,7,12,14,23,26,12,3,7,0,98,12,7,13,11,22,12,8,8,9,111,14,20,9,4,18,11,3,9,6,84,7,19,7,8,10,7,0,3,3,71,10,19,4,0,10,0,5,0,0,56,4,10,0,0,3,0,0,0,0,23,12,12,3,0,3,0,0,0,3,30,12,5,0,0,0,3,0,3,3,23,11,9,0,0,5,4,3,3,26,61,103,150,78,105,158,102,43,63,81,875
