SA3_CODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
30204,0,3,0,3,0,0,0,12,0,17,0,4,3,3,0,0,0,3,0,12,0,5,6,3,0,0,0,9,0,25,0,7,7,7,3,7,3,7,0,33,0,11,9,9,3,3,0,13,0,36,0,3,12,14,13,6,4,13,0,63,3,5,10,14,16,20,8,23,0,98,5,5,3,25,42,29,18,25,3,152,8,0,4,14,39,40,38,47,0,180,0,4,7,6,14,14,21,33,0,97,5,0,3,3,16,17,15,41,0,99,0,0,0,0,6,24,9,27,0,66,5,0,4,3,22,26,21,58,0,137,0,0,3,4,3,9,3,45,0,67,0,0,3,4,0,3,0,8,0,18,24,54,68,98,177,196,131,361,12,1118,3,3,0,3,0,3,0,3,0,15,3,24,4,5,0,0,0,0,0,32,3,38,7,3,3,3,0,9,0,73,3,39,11,0,3,3,0,5,0,68
30301,0,0,0,3,0,3,0,9,0,21,0,6,0,0,0,0,0,0,0,13,0,9,3,3,0,0,0,3,0,18,0,10,8,6,4,3,3,10,0,46,4,6,14,3,3,3,0,9,0,45,0,3,14,16,8,8,7,12,0,67,0,5,11,23,40,27,14,27,3,148,7,11,3,20,80,56,24,34,0,238,7,5,7,14,46,54,45,35,4,214,3,4,3,3,24,50,23,43,0,157,5,3,5,11,24,37,19,46,3,155,6,0,0,10,13,29,23,34,0,113,11,0,3,9,42,76,62,121,0,327,0,9,0,5,9,31,18,111,0,185,3,0,0,0,5,8,0,8,0,31,44,71,77,134,307,387,244,499,17,1769,0,3,0,0,0,0,0,3,0,9,0,46,3,0,0,0,0,0,0,49,3,36,10,7,0,0,0,3,0,48,0,51,18,8,3,4,0,9,0,83
30302,3,9,0,5,4,4,3,10,0,32,0,8,3,3,0,3,0,7,0,25,0,18,7,4,0,9,3,10,4,52,5,15,9,10,6,3,0,5,0,62,5,10,18,8,3,9,0,13,4,74,0,7,18,28,16,13,4,20,3,110,3,21,20,37,49,41,17,34,0,214,7,9,15,31,95,73,40,83,3,363,6,8,16,35,116,132,79,121,0,514,16,8,6,18,93,91,60,114,0,405,14,8,11,19,95,94,66,134,0,451,10,4,3,11,77,74,57,114,0,358,20,7,12,23,109,161,136,341,8,813,4,12,7,9,22,71,52,272,7,446,0,0,0,3,4,8,3,15,4,33,100,134,153,244,693,787,529,1296,29,3956,13,10,3,3,6,5,3,0,0,41,3,63,4,8,3,3,0,7,0,90,5,108,4,3,0,3,4,7,4,139,11,99,42,15,7,5,6,7,3,185
30303,3,4,0,3,4,4,3,22,0,44,0,18,0,0,0,0,0,5,0,19,0,15,10,3,3,3,0,7,0,49,3,15,17,8,0,11,3,4,4,70,8,12,16,16,8,9,0,13,0,84,3,9,18,22,25,11,10,21,4,124,4,3,13,48,94,56,14,23,0,266,12,6,22,36,135,100,53,50,8,427,13,4,14,32,156,125,77,102,3,529,14,8,11,25,86,103,63,81,3,388,5,8,7,20,87,91,75,120,0,422,8,4,0,9,49,89,56,117,0,346,21,17,7,18,100,215,145,333,5,850,16,3,7,15,31,101,80,340,3,599,0,0,0,0,6,8,6,9,7,37,112,136,145,270,796,928,595,1260,33,4257,3,0,5,4,0,6,0,3,0,21,3,73,6,3,5,5,0,0,0,93,11,76,25,10,6,3,0,6,3,134,4,68,33,24,12,10,0,7,3,160
30304,0,3,3,3,0,7,0,6,0,21,0,9,0,3,0,3,0,0,0,19,3,13,4,3,3,5,0,7,0,38,0,13,14,6,4,10,0,4,0,56,3,7,8,9,12,10,0,8,0,52,4,11,18,18,14,21,3,22,0,104,3,3,8,17,24,25,18,26,0,126,6,6,10,25,66,71,40,41,3,265,8,10,14,14,79,86,61,82,0,350,3,3,6,18,63,72,55,79,3,306,3,6,8,14,52,85,52,107,4,328,0,0,4,4,41,72,21,93,0,237,13,5,7,10,55,96,85,191,0,455,6,11,4,6,20,46,31,141,0,262,0,0,0,0,3,11,4,3,0,21,55,84,114,147,425,614,367,811,21,2628,3,3,4,0,5,3,0,4,0,27,0,54,8,0,0,0,0,0,0,68,0,80,12,4,6,3,0,0,0,101,6,59,9,4,0,9,0,4,3,94
30305,0,3,0,5,0,7,3,15,0,41,0,5,0,3,3,3,3,4,0,23,0,19,9,6,6,4,0,8,0,46,0,15,13,6,9,6,7,9,0,59,3,0,13,11,8,9,8,11,3,67,0,7,12,29,6,28,3,26,3,115,0,4,12,22,43,48,24,41,3,201,5,3,10,27,113,101,45,69,10,386,14,0,13,16,133,160,106,164,4,609,7,8,7,18,87,153,96,165,4,552,17,10,8,9,79,146,126,210,3,607,15,4,3,11,40,101,87,232,4,493,18,10,13,14,78,172,176,475,0,942,11,8,15,12,24,97,87,357,0,612,0,3,6,0,6,9,5,20,9,60,95,100,132,182,624,1048,774,1818,47,4815,3,0,4,0,3,8,0,4,0,24,4,37,0,0,4,0,0,0,3,47,0,42,8,6,8,7,0,0,0,76,3,28,20,8,3,7,0,0,0,78
30306,0,3,0,0,0,4,0,3,0,12,0,4,0,0,0,0,0,0,0,8,0,3,8,0,0,3,0,0,0,19,3,8,3,3,5,10,0,6,0,36,0,0,8,3,0,0,3,3,0,15,0,0,10,14,10,7,5,5,0,59,4,5,5,19,22,21,6,6,3,94,3,3,11,15,28,17,7,17,3,105,3,3,7,5,32,26,8,14,0,104,0,0,0,0,21,11,4,11,0,57,0,3,5,4,9,13,4,19,0,58,0,0,0,0,10,11,3,10,0,39,4,0,0,0,5,19,17,29,0,76,3,0,0,0,0,7,4,17,0,30,0,0,0,0,5,0,0,3,3,8,24,39,61,69,153,159,69,154,9,721,0,8,5,4,0,5,0,0,0,22,0,33,4,0,0,0,0,0,0,45,3,47,11,3,0,0,0,0,0,65,3,35,11,5,3,3,0,4,0,63
30401,0,4,0,0,0,0,0,3,0,5,0,11,4,0,0,0,0,3,0,14,0,3,3,3,0,0,0,4,0,18,3,8,7,3,0,0,3,4,0,29,0,6,11,8,4,6,0,9,0,44,3,0,4,11,9,0,4,10,0,49,0,3,9,18,28,15,18,7,0,91,7,0,5,9,52,32,24,37,0,174,3,0,3,7,43,39,28,42,0,169,4,3,6,12,15,26,16,39,0,131,3,3,3,4,20,19,21,45,0,114,4,0,0,3,7,12,11,43,0,75,4,0,0,9,5,40,30,62,0,155,0,3,3,0,0,26,13,56,0,101,0,0,0,4,4,0,0,4,3,21,35,44,51,81,185,218,169,382,9,1179,0,0,0,0,0,3,0,0,0,10,3,27,0,0,0,4,0,0,0,36,0,23,0,0,3,3,0,0,0,34,4,19,13,5,0,3,0,3,0,47
30402,0,3,0,0,0,4,3,4,3,15,0,12,0,5,0,3,0,0,0,15,0,13,3,0,0,0,3,4,0,26,0,11,10,3,0,3,0,4,0,30,0,8,12,5,3,9,0,4,0,39,0,4,8,15,8,10,4,9,0,54,0,5,7,11,18,15,4,12,0,71,0,7,5,12,26,33,8,12,0,100,0,3,3,10,36,32,16,24,0,125,3,3,3,4,7,18,7,23,0,81,3,4,10,3,12,16,11,38,0,101,3,0,5,3,6,9,12,32,0,66,6,5,8,8,11,36,22,61,0,167,0,3,4,4,8,22,12,61,0,130,0,3,0,0,0,0,0,0,0,11,21,90,79,88,135,216,108,298,7,1033,0,0,3,3,0,3,0,3,0,15,3,53,5,3,0,6,3,0,0,72,3,48,10,4,0,0,0,0,3,72,7,30,11,10,4,3,4,7,0,73
30403,0,0,0,0,0,3,0,8,0,13,4,12,3,3,0,0,0,3,3,31,0,26,4,3,0,3,0,3,0,48,0,14,10,0,3,5,0,4,0,47,0,14,11,11,5,7,0,5,0,54,3,5,21,13,15,0,5,21,0,89,6,8,21,24,48,33,18,29,5,188,0,6,16,20,103,70,34,32,0,277,10,5,14,22,94,75,48,76,3,342,10,11,10,12,80,73,34,46,0,268,15,6,3,11,75,54,36,62,6,265,11,3,8,9,45,47,36,63,0,220,5,6,5,13,63,96,71,146,0,406,3,13,11,12,14,44,33,154,0,276,0,0,0,0,0,9,0,4,11,21,74,131,145,149,551,512,306,651,26,2542,4,24,10,4,0,7,0,3,0,53,23,249,11,7,5,3,0,0,6,301,13,305,21,12,0,5,0,0,3,369,9,189,47,13,3,8,0,10,0,292
30404,0,4,0,0,0,3,0,3,0,14,0,9,0,0,0,0,0,3,0,13,5,13,3,0,0,5,0,0,0,34,0,8,10,3,3,5,0,7,0,38,0,11,12,9,3,4,0,5,3,43,3,12,12,18,6,7,3,12,0,78,3,5,7,14,25,18,8,15,0,92,3,7,7,17,40,42,19,27,0,177,11,3,17,18,34,56,49,73,0,261,12,3,8,12,30,50,37,78,3,226,18,6,4,6,33,83,61,139,3,352,17,7,6,8,21,65,51,106,0,278,18,8,6,6,35,98,89,209,4,468,3,0,0,5,9,28,14,69,0,132,0,3,0,0,0,3,0,3,0,13,81,103,88,115,243,463,346,749,16,2210,4,8,3,3,0,3,0,3,0,14,0,23,11,3,0,0,0,3,0,42,0,47,10,5,0,3,0,3,4,75,0,43,21,6,0,9,0,7,0,86
30501,12,6,16,3,6,17,3,48,0,118,3,25,3,0,3,9,3,11,0,56,7,34,20,4,8,4,0,14,3,91,7,41,44,22,12,14,8,31,4,189,3,28,53,40,10,12,4,31,5,186,13,48,103,73,51,45,23,55,13,418,20,30,84,130,179,165,63,99,6,782,36,35,94,141,443,379,205,232,20,1592,63,41,110,158,633,585,338,440,26,2389,68,22,81,157,459,577,293,455,13,2114,108,23,79,164,667,736,392,554,18,2748,90,27,46,138,601,743,448,614,18,2728,265,43,79,219,1207,2151,1499,2268,37,7765,140,85,72,134,369,1473,1195,4001,27,7483,7,9,3,10,31,56,27,62,21,225,840,494,891,1385,4675,6977,4503,8918,199,28876,35,35,13,11,16,19,9,29,3,164,25,187,25,11,5,19,0,9,0,290,21,338,87,29,8,12,3,10,3,519,29,289,150,51,15,35,5,25,8,608
30502,0,0,0,0,0,3,4,11,0,22,0,8,0,4,0,0,0,8,0,15,0,4,3,0,0,0,0,0,0,14,0,4,11,0,4,3,0,6,0,34,0,6,7,4,0,3,0,3,0,31,0,5,14,11,3,11,8,14,0,72,3,0,11,15,30,21,11,16,0,107,0,3,7,19,55,69,34,33,0,216,3,7,0,17,64,63,42,66,0,261,0,8,0,15,35,59,43,76,0,250,0,3,9,5,26,61,31,88,7,222,0,0,4,9,11,45,31,84,0,181,3,7,5,8,22,78,55,200,0,391,3,7,5,11,7,45,23,172,3,269,0,0,0,3,0,4,4,9,0,28,25,70,82,124,262,468,285,778,17,2112,0,5,3,0,0,6,0,10,0,25,3,34,5,3,0,3,0,0,0,51,3,33,15,5,6,3,0,0,0,66,3,39,14,7,0,0,3,3,0,75
30503,3,3,3,7,6,5,0,17,0,48,0,8,3,3,0,4,0,11,0,28,0,24,5,7,0,11,0,5,0,56,0,16,26,15,3,6,3,14,0,83,0,19,27,12,6,9,5,20,3,103,5,17,41,48,28,24,16,43,10,228,0,18,22,56,50,62,23,57,4,292,6,13,30,34,144,131,84,118,8,566,21,14,33,54,161,180,155,206,8,832,31,12,17,44,138,186,122,214,7,775,27,13,18,44,161,200,157,267,8,895,12,4,16,41,131,182,94,234,3,719,61,13,21,41,253,529,350,746,14,2028,30,21,25,36,85,306,204,932,6,1643,0,0,0,3,11,20,4,31,7,75,204,196,286,444,1177,1853,1214,2920,78,8374,13,14,5,3,3,3,0,11,6,67,8,120,12,7,3,7,0,5,0,168,16,162,32,17,7,9,0,5,3,251,11,128,65,22,8,6,3,11,3,259
30504,0,3,0,6,3,12,0,10,0,42,3,17,3,4,0,3,0,7,0,29,0,10,7,3,0,3,0,9,0,39,0,8,11,13,0,4,5,4,4,57,6,16,30,16,5,9,4,11,0,95,6,5,21,28,16,25,3,32,3,132,0,8,19,28,30,36,16,35,3,177,10,4,15,38,81,77,42,81,5,354,12,7,16,30,107,131,81,120,3,501,6,8,9,27,85,101,54,113,0,407,17,5,15,32,76,116,66,148,4,470,3,7,14,16,64,84,61,154,3,399,30,7,13,30,114,259,195,415,5,1067,17,17,13,43,54,217,172,725,11,1268,0,0,5,3,8,8,5,11,0,43,120,136,169,309,643,1075,708,1878,44,5080,3,9,3,3,5,10,0,4,0,44,3,109,10,11,0,0,0,5,0,147,8,90,29,10,5,9,5,6,7,163,8,105,33,15,5,11,5,7,0,197
30601,0,3,0,0,3,3,0,12,0,17,0,13,3,0,0,0,0,3,0,17,0,5,3,4,0,5,0,6,0,25,0,6,4,4,3,5,0,8,0,40,3,12,8,7,0,0,0,14,0,47,3,3,9,19,8,7,3,17,0,72,3,4,0,17,43,24,10,15,0,127,3,0,3,13,37,54,30,52,3,205,9,5,3,15,48,65,48,80,0,278,8,0,3,3,25,21,23,62,0,149,3,3,0,9,13,48,15,63,0,154,0,3,0,3,16,13,14,38,0,93,5,3,3,0,22,28,19,96,0,169,0,3,0,5,4,11,16,53,3,94,0,0,3,3,0,3,3,6,0,24,46,67,56,107,216,289,193,527,7,1503,3,10,3,3,0,5,0,5,3,25,0,22,3,4,0,0,0,0,0,31,3,26,7,7,0,6,0,0,0,48,5,24,14,11,5,5,0,3,0,69
30602,3,3,3,6,0,10,7,27,0,60,0,19,0,3,3,3,3,9,0,39,0,14,10,4,3,3,5,17,0,53,0,16,21,14,6,13,9,35,0,110,4,19,29,23,9,15,4,36,0,136,11,11,27,55,40,24,16,65,4,254,7,7,26,55,146,89,38,66,4,438,15,10,14,37,209,200,106,145,14,758,19,8,19,26,170,210,166,242,12,869,14,14,7,20,125,130,114,224,0,645,18,11,5,17,109,150,90,241,0,655,13,9,0,9,76,133,86,176,0,513,19,9,5,20,84,167,168,354,3,831,13,7,10,15,21,59,47,229,3,412,3,3,4,5,16,13,9,30,13,92,127,166,183,315,1027,1198,865,1904,62,5860,5,4,0,0,0,7,0,10,0,36,0,55,4,5,0,0,0,3,3,80,8,54,14,6,4,5,3,11,3,114,6,57,23,13,4,11,7,3,0,128
30603,0,5,3,0,0,10,3,45,0,72,0,9,3,3,0,9,0,15,0,46,0,5,5,3,0,3,7,39,0,71,3,13,17,4,3,9,3,41,0,96,3,0,10,12,6,19,3,40,0,91,4,13,16,27,20,27,8,73,5,194,4,0,4,22,46,33,23,73,0,211,8,12,10,21,54,72,24,75,11,276,7,5,11,16,35,59,30,109,0,274,3,0,3,9,22,34,25,81,3,184,9,5,6,0,18,27,23,56,0,137,0,4,0,3,9,15,7,36,3,88,5,3,3,9,17,24,29,101,0,194,0,5,0,5,0,8,6,54,0,80,4,3,0,4,0,9,0,15,3,46,56,94,91,133,240,357,185,863,37,2058,0,0,3,0,0,3,0,0,3,9,0,5,3,0,0,0,0,3,0,13,0,10,5,0,0,3,0,3,0,22,0,17,4,0,0,0,0,0,0,27
30604,0,0,0,0,0,0,0,3,0,14,0,0,0,3,0,4,0,3,0,13,0,5,0,0,0,0,0,8,0,18,0,3,7,0,0,6,0,15,0,36,0,8,3,0,3,0,0,7,0,28,0,6,9,14,8,7,3,18,0,58,0,7,0,9,17,13,6,34,0,94,0,5,0,17,31,24,18,43,0,137,0,3,3,7,23,24,22,51,0,147,0,0,0,4,3,17,13,38,0,84,0,0,0,0,8,16,9,33,0,76,0,3,0,0,0,6,4,26,0,44,0,0,0,0,3,6,4,31,0,49,3,0,0,3,0,7,3,22,0,40,0,0,3,0,0,3,0,5,0,26,16,45,33,61,104,142,100,350,11,860,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,14,3,3,5,3,0,0,0,0,0,15
30605,0,9,3,3,4,6,0,41,3,72,0,12,3,3,3,8,0,28,0,55,3,13,7,9,5,12,10,34,0,92,0,17,7,20,7,11,7,69,3,140,7,5,20,22,13,20,12,46,3,140,5,14,14,26,23,24,8,71,0,187,6,17,15,31,47,40,17,68,4,248,5,5,9,28,36,42,32,86,0,250,7,15,7,17,39,60,44,97,3,285,5,11,13,15,18,31,24,98,0,219,3,7,3,6,10,28,17,69,0,144,5,0,0,3,8,24,8,48,3,95,3,3,0,4,15,21,17,83,3,154,0,6,5,4,3,9,6,57,3,91,3,0,3,3,0,17,0,31,8,62,52,129,105,194,233,355,206,921,34,2226,3,6,0,0,0,0,0,0,0,8,0,8,7,0,0,0,0,0,0,24,3,17,6,3,0,0,0,7,0,43,3,26,3,4,3,7,0,3,4,51
30701,9,7,9,14,3,32,5,216,13,311,3,17,0,3,0,16,4,60,6,112,3,18,13,12,6,20,16,102,0,195,4,25,19,5,4,22,7,140,3,236,4,12,12,12,7,24,14,135,4,231,8,18,12,29,26,44,22,202,5,366,6,12,8,28,35,43,20,187,6,349,14,24,6,22,37,69,38,289,0,507,11,24,13,21,30,91,42,345,8,576,10,9,5,10,20,44,40,207,0,352,11,11,9,16,31,48,26,192,0,351,10,7,3,9,6,34,20,156,0,248,13,4,3,9,26,43,55,280,3,434,22,12,15,11,11,41,19,282,3,410,4,8,3,8,3,10,12,81,15,145,130,214,129,212,244,597,346,2872,77,4819,0,0,0,4,0,4,0,8,0,23,0,15,3,0,0,0,0,0,0,22,0,17,3,0,0,3,0,0,0,26,10,20,8,4,4,11,0,4,0,54
30702,5,11,6,8,3,14,8,105,8,168,0,11,6,3,3,12,7,73,5,116,5,27,12,9,4,8,3,89,3,165,10,28,21,25,10,16,8,89,5,212,7,21,16,29,10,30,7,97,5,213,7,26,19,30,10,33,4,140,3,287,10,17,14,37,27,45,24,131,9,319,10,10,12,35,50,73,33,150,8,384,4,8,12,20,42,65,52,215,7,420,15,19,12,10,31,48,35,153,0,317,4,10,5,10,28,42,33,147,0,277,5,8,6,7,18,22,26,96,0,194,12,7,8,11,16,60,43,167,0,321,0,6,6,7,4,23,15,132,0,204,3,6,4,6,0,7,4,52,6,89,100,212,169,240,260,500,307,1835,73,3695,0,3,0,0,3,0,0,0,0,5,3,17,4,3,0,0,0,0,0,27,3,12,4,7,0,0,0,4,0,30,3,21,8,3,0,5,3,0,0,45
30703,4,17,9,6,5,8,4,75,6,134,3,11,8,11,0,7,0,30,0,73,5,12,6,11,10,21,5,64,0,134,9,24,23,19,11,20,8,75,7,196,6,8,11,14,3,17,7,63,3,140,11,18,13,35,17,36,10,95,12,230,7,18,10,17,40,37,23,129,0,287,12,14,12,23,48,40,40,136,4,328,6,6,9,24,37,78,37,132,0,342,3,3,4,5,26,47,24,112,0,228,10,6,0,7,19,24,22,86,0,176,0,3,0,9,5,6,13,57,0,99,11,3,5,0,5,23,19,98,3,163,3,7,3,4,4,17,7,47,0,85,0,3,3,0,4,6,0,38,13,70,83,153,124,176,231,391,219,1256,50,2682,0,3,0,0,0,0,0,3,0,9,0,13,3,0,0,4,0,0,0,16,0,8,12,8,0,6,0,0,0,36,4,20,8,6,0,3,3,3,0,51
30801,0,6,0,3,0,0,4,52,0,77,3,5,3,0,0,5,0,7,0,26,0,9,3,0,0,3,3,15,0,34,0,4,15,5,0,0,4,29,0,58,3,4,8,3,3,0,3,17,0,37,3,3,3,11,9,16,3,61,4,115,4,0,8,9,23,19,11,83,0,151,6,4,5,7,24,41,5,95,0,183,3,11,10,5,25,30,33,132,0,255,4,14,4,5,15,34,23,116,0,213,3,3,0,5,14,26,19,96,5,169,5,6,0,3,11,16,11,79,3,136,9,8,5,3,12,28,30,163,5,265,5,3,3,3,4,16,20,246,0,302,5,7,0,3,0,3,3,38,6,65,47,82,63,75,143,232,174,1219,30,2070,0,0,0,0,0,0,0,3,0,3,3,14,4,0,0,0,0,0,0,21,3,18,3,3,0,3,0,0,0,25,0,13,11,3,3,3,0,3,0,35
30803,3,6,3,5,6,15,9,68,0,118,0,19,5,3,4,7,0,23,0,63,0,15,14,3,4,10,8,40,3,105,3,24,24,19,7,17,6,38,0,129,4,10,12,11,7,14,9,50,0,118,9,14,37,40,39,38,13,86,0,273,7,6,25,48,84,63,32,109,0,379,11,10,20,35,137,107,73,140,3,545,15,8,10,32,131,143,112,213,3,675,17,5,10,16,93,102,71,191,0,507,9,0,3,9,80,80,55,181,5,426,16,5,7,16,50,67,46,119,0,327,28,7,11,12,73,126,83,328,4,677,11,12,7,7,25,40,37,228,3,371,0,3,8,3,7,6,3,38,21,83,136,153,190,266,749,836,561,1860,54,4795,4,3,0,3,3,3,0,6,0,30,3,44,6,3,0,0,0,3,0,68,9,58,22,11,4,3,3,7,0,112,7,58,33,6,6,6,0,5,0,126
30804,0,4,0,3,3,4,3,33,0,62,0,6,3,0,0,3,3,14,0,23,0,6,0,0,0,4,3,23,0,41,0,0,0,3,3,5,0,32,0,46,0,0,3,0,0,9,3,13,3,35,4,0,5,8,3,11,0,41,0,74,3,3,6,5,10,9,3,29,3,75,3,0,0,3,21,9,11,65,0,119,0,9,3,9,20,28,4,59,0,119,4,0,0,0,7,13,16,56,0,100,0,4,0,0,6,13,10,46,0,86,3,0,3,0,3,8,3,36,0,60,3,0,0,0,0,15,13,46,0,79,3,0,0,0,5,20,8,77,0,108,0,5,0,3,0,0,0,21,3,31,21,37,30,45,79,141,83,593,16,1050,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,15,3,5,3,0,0,3,0,0,0,9
30805,0,9,3,3,3,8,7,40,0,71,0,11,3,3,3,3,0,10,0,29,3,11,4,4,0,0,3,18,0,45,0,5,5,11,5,14,6,27,3,76,0,9,6,13,5,10,0,36,0,81,6,8,9,20,16,13,6,49,0,121,6,5,15,24,38,24,13,52,0,184,4,9,11,16,61,51,44,59,3,259,3,9,7,17,45,66,56,107,3,309,8,3,6,9,35,52,26,74,0,210,7,3,7,5,18,44,24,92,0,191,4,0,0,3,16,31,19,75,0,143,12,3,0,7,24,69,49,225,4,397,15,10,7,9,19,51,60,243,0,410,0,3,0,0,3,0,0,17,8,34,69,96,80,138,299,444,308,1108,20,2564,4,3,0,0,0,0,0,0,0,12,0,26,9,0,0,0,0,0,0,38,3,35,4,4,3,3,0,0,0,55,4,23,12,8,0,3,3,4,0,54
