SA3_CODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
40503,0,0,3,0,0,0,0,3,0,3,6,11,9,4,0,29,0,3,11,11,9,4,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,27,35,47,105,142,75,27,454,80,64,68,74,64,27,4,386,13,15,3,12,15,3,4,65,716,906,906,1165,1098,335,65,5195,0,0,0,0,0,0,0,0,4,4,6,0,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,385,502,687,854,668,87,3,3198,98,29,18,35,32,16,0,231,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,3,0,3,6,0,5,0,0,15,3,4,0,9,5,0,0,18,34,33,28,65,61,10,0,230,523,572,750,969,775,122,10,3715,0,0,0,0,0,0,0,0
40504,0,0,0,0,0,0,0,3,5,3,3,7,4,0,0,25,9,3,6,7,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,19,36,59,85,103,61,22,388,77,52,38,69,96,37,9,375,10,8,8,9,7,3,12,58,561,622,664,900,895,293,92,4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,408,493,713,538,77,7,2546,59,19,9,20,36,4,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,3,4,3,0,0,20,29,26,32,61,65,12,9,235,401,449,546,798,645,101,16,2956,0,0,0,0,0,0,0,0
40601,5,10,18,7,6,0,0,42,15,16,15,14,14,4,0,79,20,30,33,24,18,4,0,131,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,3,0,0,11,3,0,0,0,3,0,0,14,24,61,132,170,188,111,29,711,189,167,193,237,224,76,16,1104,27,11,13,32,25,10,11,141,1568,2245,2263,2738,2201,579,110,11707,0,0,0,0,0,0,0,0,6,3,11,8,10,0,0,43,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,4,5,11,10,0,0,34,870,1389,1582,1853,1252,184,21,7158,222,94,82,105,90,23,4,615,0,0,0,0,0,0,0,3,0,0,5,3,4,0,0,13,3,7,3,9,4,0,0,31,3,13,3,4,11,0,0,38,87,102,86,150,117,23,3,566,1211,1610,1774,2151,1500,226,28,8501,0,0,0,0,0,0,0,0
40602,4,23,19,10,10,0,0,64,10,35,35,22,15,0,0,110,14,59,51,38,23,0,0,188,0,7,6,3,0,0,0,11,3,4,3,5,0,0,0,20,0,4,6,3,0,0,0,23,3,14,14,13,0,0,0,46,14,15,32,45,65,33,10,203,141,312,327,315,202,47,8,1348,23,17,21,26,9,3,6,106,948,2043,1927,1975,1358,286,51,8592,0,0,0,0,0,0,0,0,11,15,16,10,7,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,386,688,685,840,531,102,3,3247,89,61,37,70,43,13,3,325,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,4,4,7,0,0,0,22,8,18,19,12,9,0,0,66,79,140,105,137,105,17,6,590,587,931,873,1078,701,136,16,4326,0,0,0,0,0,0,0,0
40701,0,0,0,0,0,0,0,3,5,10,12,9,17,8,3,62,13,10,11,13,17,8,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,41,81,160,222,166,45,729,168,85,97,100,149,60,16,675,13,12,11,14,12,7,3,75,909,1044,1213,1450,1552,609,133,6899,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,542,686,972,1248,996,178,14,4638,134,31,24,58,51,14,4,322,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,3,3,3,3,0,15,0,3,4,12,7,7,0,36,66,33,38,81,64,30,8,325,747,760,1057,1410,1128,233,29,5368,0,0,0,0,0,0,0,0
40702,0,0,0,0,0,0,0,0,21,20,25,28,21,12,0,127,19,20,23,28,21,12,0,126,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,12,5,3,4,0,0,3,0,15,38,67,136,252,274,204,77,1049,221,137,144,214,233,112,24,1085,34,24,20,39,34,19,14,186,1977,2445,2683,3255,2728,933,230,14251,0,0,0,0,0,0,0,0,3,0,6,3,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,3,0,0,15,1097,1462,1769,2191,1511,272,16,8320,235,119,82,100,60,15,10,624,0,0,0,4,0,3,0,4,4,4,3,5,3,4,0,17,0,3,3,9,4,0,0,21,6,5,8,12,15,12,3,60,75,63,80,91,107,30,8,457,1427,1664,1961,2424,1706,333,34,9554,0,0,0,0,0,0,0,3
40703,4,0,0,0,4,0,0,6,11,22,21,25,25,4,0,120,16,24,25,27,29,4,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,6,0,0,0,10,5,3,3,6,0,0,0,10,41,49,145,260,340,230,71,1145,228,132,124,179,212,72,19,961,44,34,30,31,27,21,12,195,2030,2637,2652,3237,2954,925,220,14654,0,0,0,0,0,0,0,0,5,3,0,8,0,0,0,19,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,1061,1424,1786,2285,1677,279,25,8535,319,214,133,137,98,20,5,930,0,0,0,3,0,0,0,7,0,0,0,5,0,0,0,14,3,0,7,9,7,0,0,26,10,11,5,9,15,9,4,55,92,95,76,158,121,46,10,587,1488,1748,2017,2617,1924,350,37,10189,0,0,0,0,0,0,0,0
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,0,0,17,0,0,0,0,0,0,0,0,0,5,16,22,8,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,12,4,7,7,0,3,0,37,55,81,45,66,37,8,0,299,76,104,61,82,43,13,0,384,3,3,0,3,3,0,0,14,3,3,0,3,0,0,0,13,0,0,8,0,5,0,0,12,5,12,7,3,5,0,0,40,16,36,48,69,56,25,9,255,341,437,382,472,509,175,28,2330,45,36,41,45,35,9,15,225,3282,5460,5050,5762,4369,1081,136,25145,7,8,12,0,0,0,0,26,30,37,20,21,16,4,0,134,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,0,3,0,4,3,14,512,931,1220,1790,1349,270,14,6085,99,91,72,122,98,20,7,512,3,3,7,4,7,0,0,23,0,0,0,5,0,0,0,4,0,8,4,7,3,0,0,22,9,13,17,19,17,8,0,77,16,13,15,15,27,7,0,94,673,1113,1366,1987,1521,314,20,7002,5,5,0,4,0,0,0,14
50101,0,0,0,3,0,0,0,3,11,13,11,12,13,3,0,60,16,11,11,13,13,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,10,3,0,0,3,3,0,0,12,14,45,116,161,158,114,39,647,187,100,110,111,152,81,14,765,20,11,17,20,13,15,5,109,1218,1551,2012,1983,1615,568,107,9050,0,0,0,0,0,0,0,0,6,3,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,3,0,0,0,13,645,1175,1666,1808,1162,169,16,6631,276,94,61,69,53,21,3,567,5,0,0,0,0,0,0,3,7,0,3,0,0,0,0,15,18,20,29,25,22,3,0,120,3,6,13,14,13,8,0,55,56,71,51,65,80,23,5,343,1016,1374,1827,1987,1332,217,26,7769,0,0,0,0,0,0,0,0
50102,9,45,21,20,12,3,0,101,25,69,52,49,30,6,3,239,41,115,75,73,41,8,3,351,0,3,3,0,0,0,0,8,0,3,0,3,4,0,0,11,0,3,0,7,0,0,0,4,0,7,3,4,3,0,0,26,19,52,86,151,170,135,26,630,341,415,512,551,466,102,16,2402,65,67,50,59,44,27,4,310,2984,4645,5114,5516,4019,981,140,23396,3,3,3,0,0,0,0,10,46,34,32,30,9,6,0,159,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,10,3,10,0,4,0,0,21,1619,2546,3115,3587,2224,320,23,13437,554,219,132,180,109,20,6,1216,0,0,0,0,0,0,0,6,12,0,5,7,0,0,0,29,15,27,9,20,10,0,0,78,13,18,11,16,15,6,0,90,93,120,101,120,98,26,4,561,2366,2974,3422,3975,2470,374,36,15615,0,0,0,0,0,0,0,3
50103,0,0,0,0,0,0,0,0,0,3,6,4,5,5,0,22,0,3,8,4,3,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,8,25,59,119,150,127,54,539,53,38,56,74,98,50,10,393,15,3,8,11,19,10,4,70,513,571,729,970,999,461,113,4357,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,316,564,749,573,120,10,2528,97,25,21,42,34,11,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,5,0,0,0,6,4,3,7,5,7,10,0,30,34,35,42,50,55,27,3,244,337,379,638,850,672,169,12,3057,0,0,0,0,0,0,0,0
50201,5,3,4,0,0,0,0,13,23,31,22,22,17,3,0,112,41,48,36,26,27,6,0,186,7,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,4,0,0,0,22,16,26,66,111,145,92,30,477,273,142,159,208,196,76,8,1057,21,24,21,29,12,17,7,129,2144,2069,2154,2397,1902,598,105,11372,13,3,11,7,5,3,0,35,50,19,11,15,7,3,0,109,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,12,1457,1817,2365,2883,1727,229,18,10490,379,108,90,98,71,17,3,772,0,3,3,0,0,0,0,8,7,3,0,5,3,0,0,14,5,5,3,4,3,0,0,28,7,7,12,17,7,5,3,57,53,35,46,58,41,15,0,246,1976,2006,2543,3090,1868,268,27,11776,16,11,7,5,0,0,0,36
50301,13,16,10,4,10,3,0,55,25,26,34,32,15,3,0,136,108,125,120,104,68,16,3,545,26,30,31,17,17,0,0,116,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,8,28,32,29,17,22,0,0,132,46,58,111,240,258,197,77,979,379,232,138,135,151,76,26,1140,34,40,34,28,10,8,7,162,2553,3857,3245,2944,2409,911,216,16136,69,125,54,46,33,0,0,322,142,208,94,75,68,16,0,604,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,10,0,4,3,0,0,23,1930,3839,3233,3591,2520,519,38,15672,264,210,129,162,135,42,11,952,0,0,0,0,0,0,0,3,3,16,11,16,5,0,0,47,36,64,56,61,30,4,0,256,8,17,4,17,5,6,0,60,196,133,78,98,85,20,0,611,2650,4611,3664,4076,2874,612,50,18549,86,135,69,71,54,11,3,417
50302,82,250,176,121,75,8,0,714,51,153,135,138,79,15,0,580,985,2903,3163,2310,1238,193,16,10803,173,349,351,219,116,13,0,1230,11,28,23,14,10,0,0,83,0,17,14,8,3,0,0,38,176,397,387,240,130,14,0,1357,37,231,381,404,312,198,50,1603,1068,1484,1279,1138,891,328,34,6217,127,247,204,171,110,38,16,915,8537,24722,24287,20117,12229,3060,361,93311,1496,3671,2372,1923,1166,168,10,10808,1174,3053,1569,1274,856,158,3,8085,0,10,9,0,3,0,0,23,6,5,3,3,0,0,0,21,18,54,34,29,20,0,0,166,3879,10748,9962,9325,5865,1175,76,41034,832,1817,992,940,719,159,16,5470,0,9,0,6,3,0,0,15,10,43,33,34,19,0,0,136,79,315,224,162,73,10,0,872,29,100,81,83,31,14,0,339,467,1097,485,379,266,50,4,2750,7993,20927,15759,14152,9022,1735,118,69710,688,1127,793,688,488,112,3,3907
50401,14,3,3,3,0,0,0,24,18,18,19,11,21,0,0,85,68,51,37,27,35,5,0,237,9,15,7,0,3,0,0,36,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,3,10,18,9,4,3,0,0,48,15,50,104,119,106,61,12,466,272,155,118,128,128,58,8,862,19,31,27,28,16,6,0,128,2116,3212,2760,2776,2077,640,83,13666,24,22,11,7,3,5,0,80,172,101,44,36,32,4,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,20,1111,1640,1585,1872,1287,252,8,7765,360,122,97,94,84,15,3,777,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,12,8,8,13,5,6,0,0,46,6,10,10,12,5,7,0,52,78,55,41,31,31,5,0,238,1768,1972,1795,2076,1450,293,14,9375,20,35,5,9,9,0,0,82
50402,0,0,0,0,0,0,0,7,0,4,8,6,4,0,0,27,6,7,10,11,3,0,0,42,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,11,10,19,53,95,86,51,24,338,92,42,53,66,69,31,3,356,16,12,10,19,6,9,0,74,784,852,824,991,842,279,40,4617,0,3,0,0,0,0,0,4,20,6,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,325,465,661,846,556,116,9,2966,125,52,35,48,34,5,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,7,0,0,5,9,6,3,0,27,12,16,19,33,24,12,0,112,480,540,727,940,625,132,6,3456,3,3,3,0,0,0,0,5
50403,26,12,12,7,4,0,0,60,47,50,46,49,18,6,0,213,128,111,87,71,37,11,0,444,16,5,11,0,0,0,0,39,3,6,0,0,0,0,0,7,0,0,0,0,3,0,0,5,24,10,11,5,4,0,0,49,31,87,129,171,177,83,18,694,550,393,332,329,334,121,15,2077,55,56,50,61,41,14,4,276,4601,7031,6504,6668,4644,1159,122,30713,28,46,19,15,3,4,0,116,132,55,29,25,15,6,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,9,6,7,0,0,36,2300,3741,3823,4203,2423,379,28,16901,636,244,160,179,141,30,4,1397,0,8,0,4,7,0,0,15,0,3,3,4,3,0,0,13,9,11,11,11,3,0,0,53,11,23,21,30,19,4,0,115,126,65,54,98,53,24,3,425,3258,4199,4144,4583,2680,446,34,19344,41,27,3,8,3,3,0,95
50501,17,4,3,0,0,0,0,34,31,29,17,19,16,4,0,121,149,110,65,48,40,12,3,419,22,20,3,0,0,0,0,48,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,23,20,3,4,6,0,0,53,44,116,190,329,366,180,25,1242,731,243,193,144,190,104,5,1613,50,49,37,21,21,14,7,195,4102,3530,2993,3204,2700,875,91,17494,110,90,33,43,22,0,0,307,182,74,16,37,14,3,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,3,7,0,0,0,34,3086,3545,3983,4968,3056,455,20,19116,815,158,118,160,127,28,5,1418,0,0,3,0,0,0,0,6,7,3,0,8,0,0,0,21,11,11,8,17,6,3,0,62,10,9,23,20,21,4,0,85,158,59,61,95,59,13,3,453,4396,3961,4250,5353,3311,509,28,21814,154,83,44,24,9,7,0,319
50502,34,10,8,5,6,0,0,62,41,77,54,49,21,10,0,254,192,259,183,149,87,21,4,897,20,34,15,15,13,3,0,100,4,3,0,0,0,0,0,11,0,4,3,4,0,0,0,11,25,36,19,23,12,4,0,126,39,161,287,349,313,202,58,1401,630,441,340,285,320,155,26,2200,50,86,49,61,31,19,8,295,5175,8986,7785,7171,4973,1645,254,35982,41,104,57,55,27,9,0,282,225,201,75,68,31,3,0,604,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,11,12,5,0,0,0,41,2973,5496,5377,5723,3915,750,64,24299,636,363,209,210,196,34,4,1651,0,0,0,0,3,0,0,4,3,6,3,7,4,0,0,25,12,22,21,31,3,0,0,84,12,26,22,44,24,4,0,147,103,117,80,85,68,20,4,485,4026,6345,5862,6227,4274,822,73,27624,120,128,77,55,39,11,0,420
50503,21,9,3,0,4,0,0,38,47,47,30,37,15,9,0,181,109,100,48,49,33,12,0,346,22,8,7,0,0,0,0,34,6,0,3,0,0,0,0,13,0,0,3,0,0,0,0,8,28,15,11,3,0,0,0,51,33,104,175,239,192,94,15,833,479,290,213,244,186,81,9,1508,57,55,49,46,31,8,6,252,4181,5604,5000,4915,3162,849,98,23804,20,9,5,5,5,0,0,47,128,58,27,22,7,7,0,247,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,12,9,6,3,0,0,0,27,1829,2853,3235,3473,1874,291,19,13560,667,169,125,161,105,21,4,1250,0,0,3,8,5,0,0,13,3,3,3,3,0,0,0,13,5,6,10,7,0,3,0,27,10,21,20,22,11,0,0,89,115,63,65,79,45,14,0,383,2792,3187,3490,3781,2058,336,23,15661,34,24,8,6,6,0,0,78
50601,9,0,0,3,0,0,0,9,15,11,10,7,7,0,0,46,44,18,26,11,5,0,0,105,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,10,9,24,76,83,87,61,19,364,225,104,73,62,95,43,3,606,17,18,16,10,9,0,0,73,1544,1781,1463,1364,1093,340,54,7637,26,16,15,7,5,0,0,68,36,21,6,8,4,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,0,12,1033,1496,1545,1465,1015,174,11,6737,327,79,50,60,38,8,0,571,0,0,0,4,0,0,0,8,0,3,0,4,0,0,0,10,3,4,8,6,3,3,0,24,0,11,7,9,10,3,3,45,38,28,30,30,34,8,0,169,1461,1662,1669,1596,1119,197,10,7719,28,8,6,3,3,0,0,49
50602,40,24,16,21,11,0,0,111,50,83,71,64,36,3,0,299,168,190,144,126,63,5,3,705,28,20,19,7,3,3,0,76,4,4,6,10,3,0,0,25,3,4,4,3,0,0,0,17,32,30,26,16,6,3,0,117,19,86,110,110,109,59,13,504,481,799,700,600,456,131,20,3187,71,112,83,83,55,13,7,427,4541,10441,9156,8094,5440,1239,130,39038,29,51,29,29,8,3,0,149,195,211,105,72,38,15,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,9,12,0,0,0,49,2220,4716,3928,3922,2415,425,33,17657,432,370,212,204,146,34,4,1398,0,6,0,6,0,0,0,11,7,9,6,3,0,0,0,25,13,32,22,15,6,0,0,93,20,35,22,36,18,3,0,136,139,159,106,101,92,16,0,606,3068,5606,4433,4398,2722,495,35,20751,50,78,37,31,19,6,0,223
50603,23,17,15,9,0,0,0,65,38,91,53,59,36,7,0,291,159,219,155,137,77,19,3,766,35,19,21,19,13,0,0,111,12,0,3,0,0,0,0,11,0,0,4,0,0,0,0,11,47,23,31,18,16,0,0,133,25,62,116,124,134,81,13,553,550,410,354,331,348,118,12,2127,55,76,66,53,46,16,3,317,4996,9391,8682,7933,5656,1462,128,38243,41,48,23,23,20,0,0,152,192,167,88,71,36,4,0,558,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,6,3,7,0,0,0,25,2339,4331,4039,4451,3013,459,23,18655,486,316,207,245,147,36,6,1444,0,0,3,3,6,0,0,11,0,4,3,11,5,0,0,23,5,27,16,35,16,0,0,108,11,11,19,14,17,3,0,71,94,51,55,63,40,3,0,314,3178,4966,4450,4919,3302,510,32,21363,94,63,47,49,34,4,0,296
50604,11,3,0,3,0,0,0,21,20,30,19,23,19,3,0,115,71,51,27,38,31,3,0,221,5,7,5,0,3,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,14,5,0,3,0,0,32,12,65,97,110,105,63,13,459,246,153,126,136,161,69,6,902,35,35,25,18,13,8,5,134,2128,2929,2591,2449,1929,603,74,12704,27,29,5,3,5,0,0,67,63,28,24,5,9,3,0,127,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,1022,1619,1823,2007,1304,232,13,8019,317,106,88,106,72,17,3,705,0,0,0,5,0,0,0,7,3,0,0,0,3,0,0,9,3,3,10,10,7,3,0,26,3,14,19,13,14,0,0,55,49,33,41,34,37,7,0,201,1486,1830,2011,2181,1443,266,17,9239,23,23,13,7,5,0,0,75
