SA3_CODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
12102,0,4,7,0,0,7,12,0,30,0,0,0,4,5,0,0,6,0,0,11,5,6,0,7,54,7,0,64,0,0,73,0,3,0,3,3,6,0,8,3,0,18,4,9,0,10,4,15,0,14,7,17,50,12,24,0,34,79,26,0,100,74,20,226,4,6,0,9,0,0,0,0,237,4,248,6,13,0,16,3,0,0,3,217,3,241,14,31,0,42,155,9,0,164,81,3,290,16,50,0,64,241,8,0,253,8,0,324,43,151,0,191,743,136,0,882,45,18,1130,37,76,0,109,139,110,0,256,39,11,415,45,216,3,265,105,301,0,410,124,112,905,154,534,6,692,1388,579,3,1968,744,149,3555
12103,0,0,15,0,0,15,8,0,23,0,0,0,0,21,0,0,22,0,0,19,0,3,0,7,88,12,0,103,3,0,106,4,3,0,3,16,6,0,19,0,0,25,3,17,0,19,5,17,0,27,16,14,77,9,21,0,27,143,35,0,174,65,20,290,0,4,0,4,0,0,0,0,247,3,253,0,3,0,3,3,0,0,3,250,0,252,10,25,0,39,245,10,0,254,68,4,368,18,16,0,31,392,21,0,416,9,3,461,58,112,0,169,1193,198,0,1393,52,13,1632,37,66,0,107,227,152,0,380,74,12,565,69,245,3,320,200,538,0,742,227,101,1389,197,479,3,683,2262,916,4,3182,926,138,4932
12104,0,6,8,3,0,11,8,4,26,0,0,0,0,25,6,0,27,0,0,34,3,16,0,19,112,20,0,135,8,3,162,3,5,0,9,33,12,0,53,8,7,69,5,19,0,26,25,56,3,82,28,52,191,16,45,0,60,210,99,3,311,73,63,515,0,3,0,3,0,0,0,0,161,0,165,3,15,0,11,4,0,0,4,143,0,163,16,33,0,49,229,12,0,245,50,10,352,28,42,0,73,457,35,3,493,15,5,583,107,220,0,326,1823,493,3,2323,167,32,2852,104,229,3,337,539,533,0,1067,250,57,1716,157,560,3,717,450,1428,12,1889,619,271,3499,416,1101,14,1521,3502,2510,17,6026,1403,381,9334
12201,0,0,5,0,0,5,7,0,12,0,0,0,0,10,0,0,10,0,0,11,3,6,0,6,20,6,0,28,0,0,36,0,3,0,3,7,3,0,10,0,0,19,3,0,0,3,5,6,0,14,4,10,27,4,12,0,17,45,23,0,67,38,11,132,0,3,0,7,0,0,0,0,140,0,151,0,7,0,9,0,0,0,0,124,6,135,5,11,0,21,66,11,0,76,47,6,145,8,24,0,34,115,9,0,121,5,3,159,34,85,0,118,493,102,3,596,61,9,783,24,50,0,74,135,72,0,205,62,6,348,44,127,0,167,107,218,0,325,158,75,724,123,306,3,427,921,400,7,1323,591,106,2446
12202,0,0,0,0,0,0,12,0,12,0,0,0,4,8,0,0,7,0,0,13,6,9,0,13,26,3,0,32,0,0,42,0,0,0,0,3,0,0,3,0,7,11,4,9,0,8,9,3,0,14,9,13,46,9,15,0,24,46,10,0,57,49,21,155,3,3,0,6,0,0,0,0,217,4,225,5,6,0,15,0,0,0,0,241,3,260,13,38,0,49,93,15,0,108,89,5,245,8,55,0,64,154,27,0,179,12,3,257,51,172,0,224,524,92,0,619,49,16,906,25,82,0,111,103,94,0,198,26,11,347,37,190,3,234,81,234,5,318,128,103,780,146,550,3,699,954,459,4,1421,760,145,3024
12203,0,0,5,0,0,5,27,0,34,0,0,0,6,20,4,0,23,0,0,24,3,6,0,15,86,10,0,97,6,0,117,7,4,0,10,19,10,0,25,3,0,41,3,16,0,15,11,21,0,37,9,30,89,17,35,0,48,138,47,3,188,114,33,384,5,14,0,21,0,0,0,3,511,9,541,0,24,0,29,0,0,0,0,485,6,520,16,66,0,88,223,25,0,244,196,10,539,22,81,4,113,416,37,3,457,26,7,594,90,306,0,397,1261,320,0,1582,130,24,2135,73,209,0,289,325,241,3,565,134,37,1016,117,518,4,642,299,650,6,957,356,245,2198,330,1232,7,1570,2521,1266,13,3801,1840,336,7546
12301,0,3,3,0,0,3,7,0,11,0,5,0,5,10,0,0,10,0,0,17,0,3,0,10,23,3,0,24,0,3,37,0,3,0,3,0,4,0,3,0,0,13,0,4,0,7,0,8,0,7,4,13,28,4,21,0,27,42,10,0,54,39,23,136,8,16,0,23,0,0,0,0,271,5,305,9,39,0,51,3,0,0,3,229,3,283,14,76,0,94,115,9,0,123,99,5,322,15,78,0,93,159,18,0,177,13,3,284,28,167,3,200,428,75,0,504,32,16,751,3,66,0,68,57,70,0,130,22,13,234,27,158,3,186,54,161,0,222,103,126,635,107,594,7,715,819,339,3,1158,755,168,2800
12302,0,3,11,0,0,11,17,0,35,4,3,0,4,18,0,0,18,0,0,28,4,8,0,19,56,10,0,64,3,10,97,4,3,0,3,10,3,0,19,5,8,33,6,9,0,13,15,25,0,37,13,44,101,18,29,0,50,123,38,0,161,99,58,368,9,24,0,34,3,0,0,3,418,14,475,11,54,0,62,5,0,0,5,394,10,480,32,88,0,117,232,14,0,246,128,3,497,21,81,0,100,312,34,0,344,34,11,486,73,215,0,292,1037,234,12,1279,84,38,1691,25,113,0,137,197,201,3,399,71,30,637,89,333,3,420,247,583,3,838,270,313,1838,266,904,7,1174,2032,1064,16,3105,1399,421,6098
12303,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,3,0,0,3,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,8,0,11,4,13,28,3,7,0,10,8,5,0,15,16,19,64,0,4,0,4,0,0,0,0,94,5,105,5,18,0,24,0,0,0,0,93,4,123,0,17,0,20,32,4,0,35,26,5,85,7,33,0,43,44,3,0,44,3,0,93,12,78,0,88,106,32,0,135,18,13,259,3,28,0,31,25,31,0,53,6,4,98,4,79,0,84,19,90,0,110,41,82,322,37,261,0,301,224,157,0,384,281,121,1090
12401,0,3,6,0,0,6,10,3,16,0,0,0,0,5,0,0,5,0,0,7,3,6,0,6,23,0,0,23,0,0,35,0,3,0,5,0,7,0,7,0,0,17,0,8,0,8,0,14,0,17,3,5,38,6,23,0,27,30,23,0,56,50,11,153,6,9,0,10,0,0,0,0,210,3,226,15,25,0,40,0,0,0,0,235,6,279,3,29,0,38,61,6,0,74,78,3,191,8,38,0,42,141,14,0,162,8,4,221,44,110,0,152,385,98,0,479,21,6,664,25,55,0,87,57,74,0,133,22,11,245,43,224,0,272,89,362,3,453,115,105,942,148,487,0,638,742,557,4,1301,689,139,2771
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3
12403,0,9,8,0,0,8,20,3,34,0,3,0,5,9,4,0,8,3,0,21,4,12,0,15,51,9,0,66,4,3,87,3,10,0,12,6,8,0,17,4,3,31,6,17,0,22,7,39,0,50,6,24,103,19,47,0,68,84,59,0,147,111,37,361,8,40,0,44,0,0,0,0,560,4,618,16,60,0,72,0,0,0,0,524,10,616,35,132,3,169,250,18,0,270,195,8,643,24,128,0,156,366,37,0,403,17,12,581,74,284,7,363,967,334,0,1299,84,30,1779,40,130,3,168,208,250,0,462,58,27,721,69,350,4,429,228,731,3,966,223,219,1827,273,1118,13,1403,2030,1360,9,3396,1658,317,6779
12404,0,0,3,0,0,3,5,0,12,0,0,0,0,4,0,0,4,0,0,9,0,7,0,8,16,0,0,24,0,0,26,3,3,0,3,3,0,0,3,0,0,13,3,4,0,5,3,7,0,8,3,12,31,10,17,0,24,33,7,0,43,34,16,107,0,19,0,22,0,0,0,0,155,0,172,7,30,3,39,4,0,0,4,139,4,184,10,37,0,44,63,3,0,65,50,4,169,18,50,0,64,110,12,0,128,14,5,200,22,106,0,129,307,78,0,382,26,17,552,15,45,0,63,51,76,0,126,13,4,208,23,171,3,196,74,269,4,341,90,88,720,88,453,11,552,608,442,4,1051,478,130,2204
12405,0,0,0,0,0,0,4,0,8,0,0,0,0,3,0,0,3,0,0,5,0,3,0,3,29,3,0,32,0,0,34,0,3,0,3,0,3,0,5,0,0,10,3,6,0,11,3,8,0,15,8,13,51,3,13,0,23,42,18,0,58,42,12,134,0,9,0,6,0,0,0,0,136,3,148,0,13,0,8,0,0,0,0,109,9,125,10,25,0,29,51,4,0,54,39,7,125,14,21,0,34,81,8,0,93,9,0,133,24,79,0,101,294,63,0,365,26,10,497,20,36,3,56,72,62,0,130,28,12,232,33,143,0,182,76,194,3,278,112,104,675,102,316,5,416,582,330,5,917,461,142,1942
12501,0,3,12,0,0,15,16,0,24,3,5,0,8,16,0,0,16,0,0,25,5,11,0,18,82,11,0,89,4,0,116,4,3,0,6,11,4,0,21,3,4,38,8,20,0,25,14,26,0,34,19,26,114,20,41,0,58,137,45,0,180,89,38,366,3,12,0,17,0,0,0,0,159,3,175,5,15,0,23,0,0,0,3,180,4,213,28,52,0,73,171,14,0,187,62,4,330,22,42,0,66,283,34,0,317,13,8,406,99,222,4,322,1090,332,6,1432,98,40,1885,77,140,0,213,348,242,3,590,129,47,971,173,407,7,591,307,674,9,994,387,289,2260,403,890,14,1307,2205,1293,18,3518,1032,390,6246
12502,0,0,4,0,0,4,0,0,11,0,4,0,4,9,0,0,9,0,0,11,3,3,0,8,21,6,0,33,0,0,36,0,4,0,4,9,7,0,17,0,0,26,6,7,0,9,8,12,0,18,7,9,47,14,16,0,23,51,27,0,80,28,13,143,0,6,0,10,0,0,0,0,89,0,94,0,14,0,12,0,0,0,0,89,0,104,11,24,0,35,99,10,0,106,20,0,158,14,33,0,46,121,13,0,134,10,3,188,38,95,0,136,429,120,3,552,31,11,737,17,52,0,72,120,86,0,199,34,14,324,58,146,5,207,112,268,6,386,141,83,818,140,371,7,517,881,489,7,1380,418,111,2428
12503,0,4,9,0,0,9,11,0,33,0,4,0,9,13,0,0,10,4,3,24,10,6,0,12,51,18,0,67,5,9,98,0,5,0,5,15,9,0,23,3,6,41,9,11,0,24,8,16,0,26,19,51,120,26,35,3,64,99,44,0,142,81,69,356,7,16,0,18,3,0,0,3,174,3,198,3,28,0,26,0,0,0,0,184,3,224,30,43,0,71,163,10,0,168,53,9,302,20,75,0,95,238,26,5,264,20,13,395,82,229,3,309,828,200,6,1035,101,43,1497,58,147,5,207,238,162,3,402,98,41,748,160,364,6,531,240,454,0,696,381,329,1942,360,888,16,1265,1717,850,10,2576,1021,449,5304
12504,0,6,22,0,0,26,12,4,50,3,0,0,4,38,0,0,41,5,4,51,8,14,0,22,170,41,0,213,12,10,255,8,5,0,15,33,35,0,64,15,11,105,11,41,0,52,32,90,4,128,34,59,269,34,66,0,101,302,165,4,473,143,93,807,11,9,0,18,3,0,0,3,310,7,340,10,22,0,27,5,0,0,12,340,7,392,49,53,0,102,375,33,0,406,95,4,616,38,84,0,125,590,37,3,633,22,8,787,156,290,3,451,2158,634,10,2806,177,80,3512,106,199,4,302,598,647,0,1254,177,65,1806,169,706,7,883,602,1643,10,2256,639,422,4203,538,1358,10,1914,4339,2996,31,7365,1772,605,11651
12601,0,0,0,0,0,0,7,0,9,0,0,0,0,6,0,0,6,0,0,4,3,0,0,6,19,3,0,23,0,0,24,0,4,0,5,6,4,0,11,0,0,14,0,3,0,3,3,4,0,9,3,3,18,4,7,0,13,33,10,0,43,20,3,83,0,0,0,3,3,0,0,3,76,0,78,3,4,0,4,0,0,0,3,60,0,68,4,15,0,19,74,4,0,75,32,0,128,6,15,0,14,129,7,0,133,6,0,152,30,45,0,71,419,75,0,491,18,4,589,12,41,0,56,78,62,0,142,29,7,228,36,100,0,138,75,191,3,265,59,36,497,84,217,0,311,782,333,3,1119,276,41,1750
12602,0,7,22,0,0,28,15,0,47,3,4,0,3,52,0,0,52,0,0,59,6,11,0,19,177,17,0,197,10,3,226,3,5,0,15,51,13,0,64,11,12,97,8,10,0,21,26,53,0,83,28,41,168,26,37,0,64,326,85,0,416,132,61,678,6,13,0,12,0,0,0,0,316,5,338,9,22,0,29,5,0,0,12,293,6,338,38,42,0,80,398,22,0,426,90,3,588,32,59,4,99,721,56,0,776,23,7,902,139,231,3,373,2695,549,4,3242,140,48,3811,113,205,0,312,718,563,3,1289,193,48,1843,178,607,9,799,732,1624,13,2365,566,352,4087,509,1182,13,1708,5271,2814,24,8108,1625,473,11908
12701,0,0,6,0,0,6,7,0,15,0,0,0,0,3,0,0,3,0,0,7,0,0,0,4,16,3,0,18,0,6,30,4,3,0,6,0,3,0,9,3,0,15,3,4,0,8,5,5,0,19,5,11,47,11,14,0,17,34,14,0,52,43,24,137,3,9,0,8,0,0,0,0,121,0,130,4,11,0,17,0,0,0,3,117,3,136,6,22,0,32,73,9,0,78,38,3,151,15,22,0,40,97,7,0,106,6,0,146,23,90,0,114,305,74,0,378,30,18,532,15,48,0,57,53,77,0,138,17,10,226,39,131,4,165,70,237,0,309,107,116,699,103,329,7,437,597,401,3,1006,428,156,2029
12702,0,0,17,0,0,15,8,0,29,3,3,0,5,23,0,0,23,0,0,30,0,8,3,17,67,20,0,83,3,7,117,4,9,0,13,11,3,0,16,0,5,35,3,21,0,31,12,21,0,32,22,46,130,19,52,5,73,123,48,3,176,97,67,409,3,18,0,20,0,0,0,0,264,3,291,5,37,0,47,3,0,0,3,289,6,338,39,70,0,106,309,12,0,318,78,7,512,32,98,0,133,402,31,0,428,18,9,592,94,249,3,348,1181,267,8,1449,97,54,1955,57,111,0,175,207,192,3,398,82,36,691,178,378,11,569,195,402,3,601,351,294,1816,420,969,16,1401,2288,902,13,3205,1163,425,6191
12703,0,6,13,0,0,13,8,0,27,3,3,0,7,21,0,0,21,0,0,29,4,14,0,18,72,14,0,89,3,5,120,6,5,0,8,13,8,0,26,3,5,43,5,13,0,19,17,28,0,45,14,40,125,25,43,0,68,139,51,0,189,87,60,403,8,13,0,20,0,0,0,0,323,8,355,6,29,0,36,5,0,0,5,290,4,338,27,80,0,110,271,20,0,292,87,9,493,33,90,3,122,350,32,0,380,28,8,536,75,218,0,293,1195,269,3,1469,96,44,1902,45,117,0,166,214,268,3,477,93,37,768,97,389,9,491,251,645,8,900,310,299,1994,294,933,9,1238,2286,1226,11,3519,1227,403,6392
12801,0,5,9,0,0,9,12,0,27,0,3,0,3,27,0,0,27,0,3,31,9,8,0,18,82,8,0,87,0,6,117,0,5,0,5,15,15,0,29,0,6,41,4,11,0,17,14,24,3,42,8,31,91,18,31,0,51,145,44,3,196,85,50,373,6,11,0,24,0,0,0,0,432,7,467,15,31,0,49,8,0,0,8,489,12,552,24,60,0,86,277,19,0,294,189,8,575,26,85,0,106,511,42,3,554,20,12,693,95,259,3,354,1469,294,3,1763,81,46,2246,54,163,0,213,269,186,4,454,84,31,786,79,271,3,357,220,488,5,718,218,200,1485,299,876,8,1186,2752,1018,16,3789,1515,309,6806
12802,0,3,9,0,0,7,6,0,14,3,0,0,3,5,0,0,7,0,0,9,0,7,0,5,38,3,0,44,0,4,60,3,4,0,7,7,7,0,12,0,0,25,4,6,0,9,4,15,0,13,7,15,55,9,19,0,31,66,21,0,96,58,24,203,4,14,0,15,0,0,0,0,325,3,343,3,29,0,34,0,0,0,0,317,9,356,25,55,0,80,187,10,0,204,109,3,388,20,82,0,102,238,21,0,257,7,0,368,36,189,0,232,691,143,4,835,38,15,1113,22,80,0,106,149,136,0,285,43,15,446,39,192,3,226,129,323,0,456,137,115,933,147,636,8,788,1398,626,4,2031,984,153,3955
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,7
19999,0,25,23,0,0,23,20,0,74,0,15,3,20,61,3,0,59,5,5,98,16,68,0,84,245,19,0,266,11,28,393,10,30,0,40,57,29,0,88,15,18,164,28,73,4,107,42,67,0,113,52,158,428,72,226,8,308,426,123,5,558,204,213,1280,16,135,0,154,0,0,0,0,309,10,470,20,280,3,301,5,0,0,5,293,26,622,58,547,6,609,259,24,0,283,141,22,1055,53,592,12,655,492,39,4,538,42,24,1263,242,1605,19,1871,1922,357,7,2286,203,147,4503,181,633,0,817,523,317,3,838,254,132,2042,318,1359,24,1697,554,897,8,1460,795,1035,4985,890,5149,62,6101,3753,1629,19,5405,2046,1389,14939
20101,0,0,9,0,0,13,24,0,36,4,4,0,7,28,0,0,29,0,3,44,3,10,0,14,104,12,0,120,5,9,146,3,4,0,7,13,7,0,18,3,0,36,6,8,0,15,16,29,0,44,8,37,102,17,34,0,49,178,52,3,228,91,51,418,3,0,0,3,0,0,0,0,415,17,437,9,22,0,30,0,0,0,3,495,11,538,14,42,0,62,125,8,0,136,217,8,426,30,56,0,90,283,23,3,314,17,10,426,75,203,0,278,1091,212,3,1310,52,65,1703,26,118,4,150,242,201,0,442,50,18,661,56,298,0,351,241,760,4,1000,222,299,1869,217,737,9,960,1985,1212,17,3211,1470,425,6060
20102,0,3,4,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,12,0,0,17,0,0,0,0,0,0,0,0,0,3,6,0,9,0,9,3,4,0,11,8,7,25,3,12,0,18,20,8,0,28,21,6,69,0,0,0,0,0,0,0,0,60,0,63,3,6,0,10,0,0,0,0,59,3,70,3,11,0,20,9,4,0,12,22,4,63,5,7,0,10,20,0,0,16,0,0,28,13,20,0,37,108,25,0,131,8,9,184,8,8,0,15,14,18,0,32,10,7,58,9,60,3,69,33,85,0,116,51,81,326,41,121,4,161,189,123,3,315,217,103,790
20103,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,5,0,3,0,4,0,0,0,3,0,11,21,0,5,0,4,9,3,0,10,15,16,52,0,0,0,0,0,0,0,0,65,0,62,0,5,0,5,0,0,0,0,83,5,91,0,5,0,8,10,4,0,12,31,3,52,3,3,0,7,17,0,0,18,0,3,26,7,18,0,28,57,21,0,73,3,3,113,5,12,0,19,5,11,0,19,4,8,54,7,45,0,51,13,46,0,58,32,72,209,24,90,3,114,101,84,0,178,220,92,606
20201,0,0,8,0,0,8,19,0,29,4,3,0,9,22,0,0,22,0,0,33,4,12,0,23,65,3,0,73,7,7,103,3,4,0,14,9,11,0,17,3,0,34,6,16,0,25,17,22,0,43,9,38,115,24,43,0,62,127,40,0,163,100,60,383,4,3,0,11,3,0,0,3,481,17,507,25,13,0,30,0,0,0,0,442,19,496,23,49,0,68,86,6,0,96,254,8,423,52,61,0,109,212,6,0,224,21,15,364,92,201,3,299,905,154,4,1060,62,29,1450,33,91,0,123,127,177,0,304,42,26,497,75,287,5,362,171,505,7,679,207,318,1570,301,696,9,1008,1509,844,8,2364,1504,431,5307
20202,0,3,5,0,0,5,12,0,18,0,3,0,3,11,0,0,11,0,0,12,3,0,0,4,9,3,0,11,3,0,22,0,0,0,0,3,0,0,3,0,4,9,3,9,0,14,3,10,0,19,5,15,44,13,16,0,24,30,15,0,43,31,16,120,0,3,0,0,0,0,0,0,142,3,147,3,5,0,6,0,0,0,0,122,3,137,11,11,0,22,21,3,0,25,78,4,127,10,22,0,36,58,3,0,58,7,3,101,31,59,0,93,187,33,0,222,28,9,354,5,29,0,35,38,29,0,69,18,21,144,28,98,0,125,71,184,5,254,111,151,649,93,231,4,322,375,259,4,637,507,199,1665
20203,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,0,5,0,0,9,9,5,25,0,0,0,0,0,0,0,0,22,0,24,0,0,0,0,0,0,0,0,21,0,24,0,5,0,4,8,3,0,10,13,0,27,3,7,0,3,7,0,0,7,0,0,11,4,11,0,11,22,4,0,24,3,0,40,0,8,0,8,4,8,0,9,3,3,24,3,20,0,25,7,26,0,33,20,56,128,6,44,0,56,38,37,0,83,81,64,278
20301,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,6,4,0,12,0,0,0,0,5,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,13,0,0,19,10,9,40,0,0,0,0,0,0,0,0,19,0,25,0,3,0,3,0,0,0,0,33,0,35,0,3,0,6,10,3,0,14,17,0,34,3,9,0,6,22,0,0,22,5,3,32,9,17,0,26,59,15,0,71,8,6,110,3,9,0,7,18,9,0,24,5,0,39,7,33,0,40,10,38,0,54,27,41,158,18,71,0,94,114,59,0,175,113,54,442
20302,0,11,12,0,0,12,41,3,66,3,0,0,3,43,0,0,44,0,3,54,8,22,0,31,166,13,3,182,9,15,237,9,13,0,25,33,18,0,57,9,8,97,14,20,0,33,22,63,0,85,37,67,218,42,65,0,102,277,102,4,383,207,103,796,10,13,0,18,3,0,0,3,746,16,786,29,24,0,54,8,0,0,6,824,34,919,49,74,0,127,235,17,0,251,448,17,849,59,118,0,178,534,53,4,591,31,14,815,230,459,0,692,2253,376,8,2633,116,79,3519,89,220,0,314,484,386,4,873,103,49,1334,121,635,4,762,382,1157,6,1547,476,530,3314,589,1549,9,2151,3890,1996,24,5912,2740,739,11538
20303,0,0,3,0,0,3,4,0,9,0,3,0,3,8,0,0,9,0,0,15,4,6,0,9,31,3,0,35,0,0,47,3,0,0,3,3,4,0,7,0,0,17,0,4,0,9,4,5,0,11,0,15,37,8,12,0,18,52,14,0,73,64,23,174,3,0,0,7,0,0,0,0,249,0,255,4,5,0,17,0,0,0,0,268,4,289,16,27,0,37,68,0,0,66,121,0,233,15,36,0,53,143,11,0,157,8,6,226,48,100,0,142,463,64,3,532,24,12,716,24,48,0,69,88,54,0,148,31,7,251,29,131,0,168,79,177,3,261,117,128,669,143,349,0,496,843,314,4,1162,816,166,2638
20401,0,0,5,0,0,5,4,0,12,0,0,0,3,0,0,0,0,0,0,5,0,5,0,5,11,4,0,16,0,7,32,0,0,0,5,5,4,0,9,4,3,18,0,9,0,9,3,16,0,23,10,25,64,4,22,0,27,23,26,0,50,45,41,159,0,3,0,3,0,0,0,0,170,6,174,7,9,0,23,0,0,0,0,212,10,246,13,28,0,39,30,0,0,28,104,8,178,9,24,0,33,46,10,0,63,11,6,106,32,96,0,128,185,61,0,245,24,21,415,11,40,0,59,42,55,0,96,31,19,206,21,138,0,161,52,219,0,274,105,264,804,92,349,3,446,350,353,3,705,654,338,2140
